NSAMPLES	MODEL	TRANS	REP	R2	X2	X2p	X2c	nMSE	PCC	RHO
226	Normal	blom	9	1.0	16655132.1633	1.09853179258	-2.04631378052	2.06527261255	0.0264637490395	0.00443627406547
226	Normal	blom	90	0.0	188798789.432	1.14426832204	-2.01884201467	2.06008103826	0.0100104932957	0.00660705492576
226	Normal	blom	91	1.0	423784256.694	1.08456317443	-2.06685770765	2.07045456892	0.0267984812483	0.00262538394142
226	Normal	blom	92	1.0	672575551.359	1.11457654003	-2.03563354961	2.06123313051	0.0234205956957	0.00625601996606
226	Normal	blom	93	1.0	1062523834.99	1.15582900545	-2.03045352904	2.0679269819	0.024428003887	0.00537826118056
226	Normal	blom	94	1.0	370598053.754	1.18909824678	-2.0036041235	2.06327102122	0.0244993883224	0.00813027004926
226	Normal	blom	95	1.0	1074754164.63	1.12758986155	-2.04376785363	2.0626546227	0.0235603496751	0.00774408919251
226	Normal	blom	96	1.0	851701458.049	1.11761421357	-2.04872937174	2.06494110013	0.023572920765	0.00851600089583
226	Normal	blom	97	1.0	562492654.854	1.15523194364	-2.01935609211	2.06937333055	0.0129732053126	0.00598232773355
226	Normal	blom	98	1.0	122459791.113	1.20206977961	-1.99480752379	2.06708648847	0.0250533596501	0.00350306128863
226	Normal	blom	99	1.0	435868708.711	1.14506789008	-2.01894398439	2.0654966623	0.026493601516	0.000558241994357
226	Normal	boxcox	1	0.0	149375434.335	1.31489358234	-2.70202344694	2.19548226216	0.00138570688029	0.00301446675121
226	Normal	boxcox	10	0.999998843126	452414073.567	1.41591365689	-2.62741840179	2.19754337485	0.02740203115	0.00136088193273
226	Normal	boxcox	100	0.0	498751300.234	1.51705768851	-2.52597676155	2.20008362166	0.00135568476027	-0.00282209385053
226	Normal	boxcox	11	0.0	17604332.3671	1.58275267456	-2.51562386751	2.20115509583	-0.00139110536625	-0.00490702792528
226	Normal	boxcox	12	1.0	88129125.3402	1.34461617798	-2.69330805955	2.2034663855	0.0139877250887	0.00470634972931
226	Normal	boxcox	13	0.0087920605096	496844355.387	1.53394706527	-2.51956457703	2.2034190014	0.00206295855686	0.00362048497096
226	Normal	boxcox	14	0.00854584801077	493405378.336	1.82220337347	-2.29351879848	2.20628560065	0.000103035014633	-0.00241782327205
226	Normal	boxcox	15	0.999989350905	131596905.579	1.50246957013	-2.56816074195	2.21886707793	0.0104625282652	-0.00171349642389
226	Normal	boxcox	16	1.0	171520857.736	1.39529996019	-2.66238367104	2.18476654479	0.00960956097667	0.00607254214519
226	Normal	boxcox	17	0.0	540914516.03	1.40031392752	-2.64475671126	2.18852992207	0.0249986823893	0.000101597140775
226	Normal	boxcox	18	0.994121917169	361529532.193	1.40416990749	-2.57886356316	2.19813923596	0.00146425352775	0.00171354265937
226	Normal	boxcox	19	0.999131639369	36147033.6467	1.28979957097	-2.7503413581	2.20252524144	0.0241516672845	0.00469980908933
226	Normal	boxcox	2	0.0381200765225	138852607.949	1.53245379819	-2.55079939419	2.21448080877	-0.00321006612704	-0.00481595277862
226	Normal	boxcox	20	1.0	382727697.303	1.62889780466	-2.41282073187	2.18114868566	0.0298319722322	0.00507120014701
226	Normal	boxcox	21	0.0203054591086	612953964.771	1.34551571139	-2.6940306063	2.19027193583	0.0039703747542	0.00141732236523
226	Normal	boxcox	22	0.00655154679619	585253399.068	1.64615543094	-2.44040373281	2.20416685061	0.000614090255223	0.00333131126162
226	Normal	boxcox	23	0.0	134934412.897	1.38935501806	-2.65598195398	2.19413869336	-0.000340315281894	-0.000919959780103
226	Normal	boxcox	24	0.803424021574	547058021.179	1.37080809036	-2.67544053745	2.19675296725	0.00639259437867	0.00292339965032
226	Normal	boxcox	25	0.0038058605778	144249948.481	1.60088045836	-2.47711958494	2.20648106589	0.000189327611136	0.00165184421144
226	Normal	boxcox	26	0.0	109714904.037	1.43047767051	-2.62706130261	2.20129114125	-0.00144279703723	0.00148816478382
226	Normal	boxcox	27	0.0	1079325420.54	1.54762481012	-2.50901230501	2.19787785498	0.00211288096231	0.0023804912905
226	Normal	boxcox	28	0.000593486835639	1236930078.44	1.32669192985	-2.67555513918	2.20444153751	-0.00258028020617	0.000895415922683
226	Normal	boxcox	29	0.00138208355987	1005862286.55	1.47934972962	-2.56836616779	2.19481204476	0.000972621821958	-0.00396881295527
226	Normal	boxcox	3	0.999177372276	593251139.042	1.6187051005	-2.41273383903	2.18246746343	0.00681862424909	0.00169554322965
226	Normal	boxcox	30	0.0005572210575	149717833.982	1.28879038416	-2.70048444714	2.19862067258	0.00149443179101	0.000882372111315
226	Normal	boxcox	31	1.0	737937437.193	1.40066240053	-2.65388715595	2.20558256046	0.0243129702199	0.00163420643812
226	Normal	boxcox	32	0.997692703738	1416131062.37	1.66572418125	-2.41496150131	2.20512057792	0.0017922929603	0.00316980749507
226	Normal	boxcox	33	0.0	1792141995.18	1.37559742963	-2.69609432901	2.20723493209	8.81315358093e-05	-0.00280072758997
226	Normal	boxcox	34	0.0	143262468.133	1.38971741452	-2.6555262665	2.19825478337	-0.00286215689943	-0.00607693096999
226	Normal	boxcox	35	0.0	331871570.204	1.61592113358	-2.44394222249	2.2074334584	-0.00260702535726	-0.00119429721846
226	Normal	boxcox	36	0.0	696613205.156	1.35889750102	-2.67223028385	2.20724958169	-0.000985279604788	0.00032387185292
226	Normal	boxcox	37	0.0232347964918	2552937650.43	1.60015952322	-2.49898944336	2.2030311529	0.00131307366042	0.00231772321916
226	Normal	boxcox	38	0.0	602091423.913	1.45534250561	-2.57618201557	2.19387719504	-0.00141924602526	0.00154899205653
226	Normal	boxcox	39	0.0	208160484.598	1.38189900876	-2.65044656907	2.2021812174	0.000189043682785	-0.000982464612364
226	Normal	boxcox	4	1.0	255665331.56	1.56909406982	-2.51565772852	2.21461016017	0.0102829521416	0.00172778351531
226	Normal	boxcox	40	0.0	771609933.929	1.41811964978	-2.59194631968	2.18575268649	-0.0024888672187	-0.000767517876995
226	Normal	boxcox	41	0.0	583135213.708	1.59324369347	-2.50566138457	2.21025189531	0.000975863440917	-0.0024219140219
226	Normal	boxcox	42	0.0	476865079.616	1.3066274545	-2.68729424585	2.19673096966	-0.00335954907635	-0.006299451882
226	Normal	boxcox	43	0.999999999872	1465184524.22	1.23770677356	-2.78287661254	2.19059101865	0.01313556193	0.00193197083413
226	Normal	boxcox	44	0.0197846057813	526746367.784	1.60610628318	-2.44070391166	2.2036689257	-0.00116899421172	-0.00205336946806
226	Normal	boxcox	45	0.0	240948922.748	1.45812545057	-2.58349401568	2.20883566343	-0.00198070807494	-0.00563963422816
226	Normal	boxcox	46	0.0836187910888	409446733.752	1.67949147619	-2.41835492188	2.21246666214	0.00491675059034	-0.00303748898846
226	Normal	boxcox	47	1.0	592151153.279	1.5915737035	-2.50476428037	2.20835966997	0.0265783914225	0.00438726405095
226	Normal	boxcox	48	1.0	782680043.31	1.50871658838	-2.59459118995	2.20701121843	0.0275558280614	0.0053938282036
226	Normal	boxcox	49	0.0	89383192.0916	1.53353044605	-2.48754628346	2.19300900659	-0.00177271162738	-0.00402557765015
226	Normal	boxcox	5	0.014362534699	107300677.748	1.45266099768	-2.61292566446	2.20284742363	0.00299343793847	0.00512516945354
226	Normal	boxcox	50	0.0	124582606.964	1.71151320897	-2.368037463	2.19626821248	9.97538192631e-06	-0.00376185960418
226	Normal	boxcox	51	0.0241908932425	75595342.5884	1.37193009168	-2.67774827059	2.20767656717	0.00104678358149	0.0070028706886
226	Normal	boxcox	52	0.0	232967525.498	1.63085796324	-2.45379849319	2.20671808887	-0.000247246622446	0.000573867086201
226	Normal	boxcox	53	0.0224730209464	334520397.003	1.36364290537	-2.66607068822	2.19967721238	0.00303663529189	0.00479944062357
226	Normal	boxcox	54	1.0	422859870.831	1.64855207548	-2.43665815372	2.19358642143	0.027947877834	0.00226418710421
226	Normal	boxcox	55	0.999999995903	588751866.649	1.49722959785	-2.56020701491	2.19210505379	0.00920486816255	0.00608375440399
226	Normal	boxcox	56	0.999999997336	382599246.816	1.63652525757	-2.46482565662	2.21352781028	0.0246755338638	-0.00152768483232
226	Normal	boxcox	57	1.0	180848248.399	1.66821297149	-2.42542430193	2.20079492521	0.028092304835	0.00488767700123
226	Normal	boxcox	58	0.0	1098847274.29	1.41736453313	-2.63125555492	2.200878229	0.000447647753754	0.0029587004212
226	Normal	boxcox	59	0.999999999497	79348379.7857	1.36510074057	-2.68025844142	2.19004155647	0.0213152004832	0.00833396086535
226	Normal	boxcox	6	0.00408732532253	1416425690.45	1.48498653464	-2.55165164296	2.19239665214	-0.00109109430743	0.00142256945167
226	Normal	boxcox	60	0.00444361882776	415044132.377	1.39267831114	-2.6402751717	2.21307359093	0.00121585314399	0.00308376870325
226	Normal	boxcox	61	0.0044523767967	637681804.253	1.54427148144	-2.55238148534	2.2189746055	-0.00202975030177	-0.00287562967759
226	Normal	boxcox	62	0.0	620100741.82	1.36440439748	-2.6417734831	2.19217801389	0.0287363013559	-0.000381242135357
226	Normal	boxcox	63	0.012210694846	861086872.61	1.64589511729	-2.48798930126	2.22110555682	-0.000737560069541	-0.00111231750895
226	Normal	boxcox	64	1.0	165395184.138	1.41451969065	-2.6095762468	2.1869220158	0.0270742900371	0.00489310049562
226	Normal	boxcox	65	0.0	24757312.5812	1.37653695856	-2.67446858116	2.20184524433	-0.000620295779981	0.00122833966667
226	Normal	boxcox	66	0.0	615625643.72	1.66824507413	-2.42961823015	2.20034373681	0.00608126841209	0.00488501716083
226	Normal	boxcox	67	0.0	584938233.716	1.63939380125	-2.44416107724	2.19870551618	-0.00212514575849	-0.00299313928408
226	Normal	boxcox	68	0.0	389689116.973	1.39973216929	-2.70363826497	2.19679647188	0.00226003906899	5.16378819017e-05
226	Normal	boxcox	69	0.0	365001559.613	1.64529208668	-2.42534691008	2.20005382093	-0.000790770079875	0.00202661340511
226	Normal	boxcox	7	0.0	736250750.91	1.66183639934	-2.42897742056	2.20967223749	-0.00162082696132	0.00914237401795
226	Normal	boxcox	70	0.0	127709061.402	1.49738779649	-2.54564121041	2.19952066827	-0.00190062851796	-0.0016945764976
226	Normal	boxcox	71	0.00573079056592	412654723.624	1.49970180564	-2.57165649938	2.21499136977	0.00377651496604	0.00434211427348
226	Normal	boxcox	72	0.0181038471012	108163823.023	1.37169396433	-2.64191943133	2.20073189689	0.00351540317358	0.00191751515946
226	Normal	boxcox	73	1.0	72883885.2715	1.49192949228	-2.57772283619	2.19241751369	0.0285354438486	0.00136744851051
226	Normal	boxcox	74	0.0280598760647	827389081.299	1.53978623415	-2.54947540597	2.19809032316	-0.000313878162208	0.00166561494702
226	Normal	boxcox	75	0.0	374368186.467	1.49492919785	-2.58601273294	2.20395904528	0.00707022320748	0.00129116754722
226	Normal	boxcox	76	0.0	4236213212.83	1.59479588224	-2.44190701244	2.19799584895	0.000549127695971	-0.00126337170051
226	Normal	boxcox	77	0.0825337291838	300272873.963	1.53539868	-2.51689567281	2.20140124643	0.000863801396441	0.00178698851312
226	Normal	boxcox	78	1.0	354647349.749	1.53736726996	-2.53024675776	2.19591706007	0.0256624109798	0.00367069646977
226	Normal	boxcox	79	0.976869052685	270665559.673	1.41548584605	-2.6469010906	2.21407323578	0.0106834208352	-0.000578411361306
226	Normal	boxcox	8	1.0	2730247335.93	1.39360232078	-2.65027300357	2.19437612959	0.0309190978335	0.00715591612751
226	Normal	boxcox	80	0.0119292955646	398044685.184	1.56044387366	-2.51782535283	2.21084103728	-0.000912385551195	-0.00392909565726
226	Normal	boxcox	81	0.0	222953788.148	1.36395053808	-2.67210588127	2.21107720369	-0.00171822611525	-0.00064314356313
226	Normal	boxcox	82	0.0266515666896	512998348.11	1.5759195335	-2.48146424843	2.20559000528	0.000834839438569	-0.00133545687665
226	Normal	boxcox	83	1.0	281117232.288	1.59112355728	-2.52133635301	2.21251849331	0.0283447412332	0.00390857280418
226	Normal	boxcox	84	0.0125800965554	542154544.819	1.53399883993	-2.52314044924	2.21211845424	0.00147405321716	-0.00125946840412
226	Normal	boxcox	85	0.0405654343128	658291986.164	1.56814041065	-2.4754933282	2.20125235894	0.000830598522112	0.00397796646779
226	Normal	boxcox	86	1.0	121762421.971	1.44030227974	-2.6226909974	2.20262579466	0.0226280182809	0.00436220829638
226	Normal	boxcox	87	1.0	190363895.843	1.62104056527	-2.46408077384	2.20727516433	0.0286464977104	0.000865612783489
226	Normal	boxcox	88	0.0	806736443.499	1.39869316038	-2.64507024554	2.20309963523	0.00158663289864	-0.00111849835988
226	Normal	boxcox	89	1.0	16409861.4357	1.54382279349	-2.51160276265	2.19109996345	0.0279260599566	0.00352832542761
226	Normal	boxcox	9	0.999999999523	428181380.079	1.59453504587	-2.46077853733	2.19947497238	0.0239544741537	0.00289057740907
226	Normal	boxcox	90	1.0	26737977.003	1.41889502635	-2.63452088606	2.19481840499	0.0182255449652	0.00386720978752
226	Normal	boxcox	91	1.0	486907475.076	1.44768090247	-2.62025145383	2.19282784548	0.029753122008	0.00417791001085
226	Normal	boxcox	92	0.99953388327	362554810.946	1.3842741886	-2.63580491422	2.20526907362	0.0245122417576	-0.00359950946771
226	Normal	boxcox	93	0.0	125082955.501	1.37202340351	-2.69894207453	2.20995579258	0.00110635262998	0.00242905574715
226	Normal	boxcox	94	0.0	235893970.129	1.64006042693	-2.45710675184	2.1865967927	-0.000461736526715	-0.00156207429105
226	Normal	boxcox	95	1.0	1621304230.56	1.61199520926	-2.48591137719	2.18779159775	0.0260358270617	0.00744610080125
226	Normal	boxcox	96	0.0296143973264	110105601.17	1.60969599245	-2.48027859383	2.20249892047	-0.0011575451493	0.00162413829663
226	Normal	boxcox	97	0.0	280561313.519	1.54100027363	-2.55665179233	2.20006427427	2.48593858914e-05	0.00308835115759
226	Normal	boxcox	98	1.0	325910774.322	1.65881737948	-2.43862232299	2.18928494167	0.0252221640018	0.00801536886151
226	Normal	boxcox	99	0.794932949657	4276613321.94	1.54336176234	-2.50717759811	2.2104208553	0.0114461741699	0.00207580043591
226	Normal	log	1	1.0	144150860.6	1.46586302291	-1.33866443531	2.20341148445	0.0488264167549	-0.00131644334558
226	Normal	log	10	1.0	2202125117.18	1.49069632656	-1.31961580345	2.19244818266	0.0562725056114	0.00682370861773
226	Normal	log	100	1.0	1296127873.66	1.73451091404	-1.08244146527	2.19036952617	0.0547351810559	0.00755943814469
226	Normal	log	11	1.0	628479725.516	1.78589016285	-1.0955199346	2.19739449424	0.0573011941008	0.0116431840399
226	Normal	log	12	1.0	7021340254.77	1.46326474302	-1.35644710422	2.18699308313	0.0592278929318	0.0117003429273
226	Normal	log	13	1.0	2833066356.03	1.73277821284	-1.08297408815	2.19559340648	0.0544341286598	0.00689133644353
226	Normal	log	14	1.0	4583119970.5	2.11622571029	-0.779338845877	2.19407603859	0.0499988565115	0.00743235555741
226	Normal	log	15	1.0	6853201856.56	1.61583561088	-1.21114808822	2.19130506568	0.0618482464151	0.0137757227266
226	Normal	log	16	1.0	2478461345.65	1.54353255793	-1.29059661171	2.19510822592	0.0524949911326	0.00309726976786
226	Normal	log	17	1.0	3655511070.77	1.52091925924	-1.29123688298	2.19170001279	0.0589568147763	0.00662609739462
226	Normal	log	18	1.0	1514668300.93	1.60525053676	-1.17493935831	2.198736568	0.0521923923134	0.00309480746664
226	Normal	log	19	1.0	3784420146.79	1.38407373186	-1.42330655548	2.18697784384	0.059548490434	0.00672278447378
226	Normal	log	2	1.0	155846695.751	1.81050428947	-1.06127764055	2.20176490625	0.05236364153	0.00464979035156
226	Normal	log	20	1.0	2026719491.12	1.90414628798	-0.928774064256	2.17590354086	0.0628002350375	0.0155975582734
226	Normal	log	21	1.0	3704288761.36	1.46680583561	-1.34900184524	2.20429177536	0.0501815950595	5.64369304461e-05
226	Normal	log	22	1.0	1289159482.69	1.92478729552	-0.932111996977	2.18854404057	0.0606409698984	0.0110771278275
226	Normal	log	23	1.0	1650209721.67	1.58330451226	-1.24792679476	2.18497656691	0.0559039587982	0.0119406500214
226	Normal	log	24	1.0	6308938463.69	1.52588742576	-1.31057522685	2.19185477298	0.0587763265873	0.00637021105298
226	Normal	log	25	1.0	2608814447.32	1.85340389892	-1.0032996824	2.20135759933	0.0415821951752	0.00671421270982
226	Normal	log	26	1.0	251109797.264	1.57750913401	-1.2530011691	2.20694520505	0.0314440340315	0.00509114099165
226	Normal	log	27	1.0	19447277190.9	1.72017739236	-1.10534535556	2.19775193499	0.0462041281617	0.00323709680361
226	Normal	log	28	1.0	12428742915.8	1.47188336293	-1.31672358893	2.19120446111	0.0561646911437	0.00782741634381
226	Normal	log	29	1.0	14328415567.3	1.7548433327	-1.08477726578	2.19484590045	0.0574232286007	0.0065034909679
226	Normal	log	3	1.0	16028555323.2	1.81295901445	-0.990817126906	2.18453474031	0.0541026621042	0.00680340267046
226	Normal	log	30	1.0	1330485255.61	1.41147305628	-1.37359138436	2.18704541311	0.0431473339192	0.00925674090932
226	Normal	log	31	1.0	4558623846.24	1.54881793809	-1.29404856766	2.21401389943	0.0465958220056	0.00046580398489
226	Normal	log	32	1.0	1077482210.24	1.88453207028	-0.978684231815	2.18732301466	0.0565317792481	0.0106579332305
226	Normal	log	33	1.0	3932138021.15	1.45420903212	-1.37917842442	2.19285479695	0.0593332264178	0.00979572417559
226	Normal	log	34	1.0	1429478853.49	1.51366909704	-1.29741683015	2.19061648848	0.0562838898315	0.00887449153724
226	Normal	log	35	1.0	1306393078.45	1.84559376446	-0.983657906589	2.19568049816	0.0582721008163	0.00541897718002
226	Normal	log	36	1.0	3713459337.27	1.50758700291	-1.31531772604	2.19160485434	0.0495177046601	0.00712228753754
226	Normal	log	37	1.0	135214385.684	1.77902701604	-1.08457470835	2.19046156696	0.0572653235885	0.0116384441149
226	Normal	log	38	1.0	20759038503.1	1.65312177674	-1.17833506938	2.18417274326	0.0515079593889	0.00987288821018
226	Normal	log	39	1.0	1670778796.47	1.54923097003	-1.27776871921	2.20048442062	0.0600700432476	0.00377076176424
226	Normal	log	4	1.0	5367568770.6	1.77807563023	-1.08528804456	2.19803809675	0.0612637305948	0.00682105296195
226	Normal	log	40	1.0	3952815275.15	1.60825422052	-1.19118229763	2.18464911153	0.0521000686286	0.00896988270712
226	Normal	log	41	1.0	1782944862.6	1.78638061598	-1.08743343304	2.19052186892	0.0593034225275	0.0122174033135
226	Normal	log	42	1.0	7201038400.45	1.46847670718	-1.32622854094	2.18331061215	0.0580556612265	0.00787358833679
226	Normal	log	43	1.0	1045213061.04	1.35392998917	-1.45484432366	2.19801091248	0.0547064309523	0.00608681389893
226	Normal	log	44	1.0	3654986227.37	1.80543750636	-1.02370038113	2.1938195567	0.0572074364917	0.00237962455972
226	Normal	log	45	1.0	7695736467.57	1.6529698637	-1.17198607767	2.19654417043	0.0475823696398	0.00763415048434
226	Normal	log	46	1.0	2490565673.63	1.91272343014	-0.957014786842	2.18868181915	0.0572021763024	0.0106764219988
226	Normal	log	47	1.0	1553212057.06	1.72461486352	-1.12643432358	2.19377563197	0.0538517382277	0.00934281262521
226	Normal	log	48	1.0	3293052421.58	1.63640611534	-1.21610053621	2.1973505616	0.0539982389418	0.00993164454299
226	Normal	log	49	1.0	1383604484.69	1.69488344056	-1.10473022581	2.18422162296	0.0568530984867	0.0104277331066
226	Normal	log	5	1.0	499344835.744	1.55976771166	-1.26820865095	2.19630097655	0.0534525425419	0.0095370021176
226	Normal	log	50	1.0	2248457095.11	1.95549394129	-0.915017140638	2.18737999291	0.0597047911004	0.0116619504562
226	Normal	log	51	1.0	4396082514.75	1.51472251042	-1.32094506219	2.19757851006	0.0581743254148	0.00817114719877
226	Normal	log	52	1.0	2923382352.89	1.85548636753	-0.989698148346	2.1979451502	0.0593641438615	0.00940193652257
226	Normal	log	53	1.0	5592870728.18	1.55043177168	-1.26665376147	2.19661186178	0.0526861973223	0.00734390154491
226	Normal	log	54	1.0	2570440312.9	1.84123860285	-1.00822572175	2.18633968905	0.0646755446825	0.0108841276731
226	Normal	log	55	1.0	3257531900.3	1.63447287603	-1.19689386237	2.18939098735	0.0578620725732	0.00802220751553
226	Normal	log	56	1.0	2734418686.3	1.90438862118	-0.971850536437	2.19860572929	0.0579962491444	0.00857969982635
226	Normal	log	57	1.0	2652655702.44	1.92735254235	-0.94812908924	2.20128427234	0.0580730113327	0.00494647477922
226	Normal	log	58	1.0	1728344881.08	1.59234631083	-1.2416939794	2.19288293236	0.0559572083092	0.00783056661509
226	Normal	log	59	1.0	35284857169.2	1.54444438005	-1.29284819269	2.18872660171	0.0495447619043	0.0082309678831
226	Normal	log	6	1.0	7351292819.71	1.68886609127	-1.14197915159	2.18526724824	0.0593773893524	0.00864770854974
226	Normal	log	60	1.0	2896599618.43	1.53737592171	-1.27264799303	2.19923527326	0.0576486383236	0.00634957596148
226	Normal	log	61	1.0	3470131965.74	1.79217032487	-1.08689699691	2.21258812332	0.0443446189596	0.00412052410282
226	Normal	log	62	1.0	1457858447.42	1.5357868763	-1.25905478391	2.19465870074	0.055936215541	0.00419224473314
226	Normal	log	63	1.0	1736128569.74	1.88976949131	-1.03347037739	2.20425637363	0.0561293993682	0.010582950038
226	Normal	log	64	1.0	4096394355.9	1.59698138821	-1.20950490708	2.1844620879	0.0508161232869	0.0055994451182
226	Normal	log	65	1.0	292182524.478	1.50494993546	-1.30953382448	2.19282134318	0.0573485728919	0.00802165060257
226	Normal	log	66	0.0	4104678006.54	1.98486794312	-0.915387381129	2.19809870916	0.0427355688903	0.00157349707521
226	Normal	log	67	1.0	2298168985.91	1.96871614508	-0.912615752943	2.19257506396	0.050077527992	0.00570202554667
226	Normal	log	68	1.0	1997582073.5	1.45258831989	-1.40770917655	2.19916459138	0.0615851830229	0.00886417196986
226	Normal	log	69	1.0	111034416.715	1.85619097923	-0.986736416127	2.19597624501	0.0620541868733	0.0082902307793
226	Normal	log	7	1.0	364631762618.0	1.89958113263	-0.965154270176	2.19983578701	0.0537166080658	0.0105291837659
226	Normal	log	70	1.0	202890664.519	1.71992235659	-1.11121657736	2.19295954653	0.0560758710536	0.00802702161914
226	Normal	log	71	1.0	5014164268.52	1.65623729811	-1.19122142097	2.20092225935	0.057423472234	0.00534251942498
226	Normal	log	72	1.0	352555382.626	1.54093310876	-1.25217997475	2.19512953155	0.0503556749662	0.00453116217144
226	Normal	log	73	1.0	7851454125.75	1.66227288501	-1.18255861163	2.18486942055	0.057885110945	0.00730304903753
226	Normal	log	74	1.0	3421242954.73	1.67929253458	-1.17928296674	2.18433782044	0.0559367801221	0.0114359462207
226	Normal	log	75	1.0	9149177504.05	1.65168900806	-1.19663421388	2.19856871829	0.0454183175732	0.0041217272281
226	Normal	log	76	1.0	520540350.601	1.78842754328	-1.02577305163	2.19683806675	0.0559971281437	0.00661114600575
226	Normal	log	77	1.0	1537837290.03	1.74333741214	-1.09375202432	2.19274905391	0.0566277282672	0.00496677118666
226	Normal	log	78	1.0	1420023345.24	1.74818977752	-1.10299986326	2.18719953574	0.0587079518285	0.00974571656332
226	Normal	log	79	1.0	3691230384.69	1.56428587161	-1.27920452008	2.19839830303	0.0561541063926	0.0101300486633
226	Normal	log	8	1.0	10687651854.1	1.55300203644	-1.27422771288	2.18516692886	0.0649058247677	0.0107130889126
226	Normal	log	80	1.0	2406304261.19	1.78320343285	-1.0866337764	2.1934398186	0.0579046102921	0.0132315848207
226	Normal	log	81	1.0	664193102.757	1.51266947511	-1.30622910307	2.19062318081	0.0569249221539	0.0103848683015
226	Normal	log	82	1.0	1292687868.31	1.75501302055	-1.05916335333	2.19953543295	0.0561023850771	0.00334815376508
226	Normal	log	83	1.0	6081624366.69	1.80426074919	-1.0742867344	2.19662217912	0.0639596549421	0.0104814433215
226	Normal	log	84	1.0	1498111244.08	1.76216874061	-1.05892447832	2.20124072166	0.0500008911639	0.00740741682475
226	Normal	log	85	1.0	3318793368.26	1.76401282567	-1.05327157281	2.18992038421	0.0535011938028	0.00715602440755
226	Normal	log	86	1.0	519857303.111	1.59390224982	-1.24298373114	2.19964316691	0.0587820569142	0.00639304822699
226	Normal	log	87	1.0	1476276857.92	1.81217400065	-1.04160004208	2.20351419485	0.0536355234535	0.00225778892623
226	Normal	log	88	1.0	2005791875.27	1.5621249707	-1.26163247653	2.19895814691	0.054358393781	0.00687222777348
226	Normal	log	89	1.0	1816769673.9	1.76971481794	-1.065753894	2.19084974397	0.0531179759232	0.00751262668693
226	Normal	log	9	1.0	1143146951.43	1.83667682835	-1.00304471362	2.18652676946	0.0594294206373	0.0129112292944
226	Normal	log	90	1.0	41266644031.0	1.55462043058	-1.28231602016	2.19379229618	0.0342975559559	0.0104313900352
226	Normal	log	91	1.0	2188058796.92	1.67529980749	-1.17366227948	2.19473298436	0.0605942951664	0.0118012199074
226	Normal	log	92	1.0	4417422617.78	1.618049401	-1.20392018334	2.18968037794	0.0572713447288	0.0103842845973
226	Normal	log	93	1.0	711827435.652	1.52543524075	-1.32646155266	2.19321879059	0.0536061149256	0.00897382393668
226	Normal	log	94	1.0	7296899652.19	1.80456715287	-1.06629124662	2.19177563457	0.0590294674261	0.00781282799936
226	Normal	log	95	1.0	2725697988.65	1.83552212747	-1.04696445475	2.18384232153	0.0595000165968	0.014195553502
226	Normal	log	96	1.0	1228288300.56	1.84508747867	-1.01859300178	2.19330386846	0.0617479957869	0.00919847826866
226	Normal	log	97	1.0	2444609226.28	1.70765484766	-1.16945497904	2.20140575491	0.0551271857761	0.00559352403501
226	Normal	log	98	1.0	897929283.266	1.8289506746	-1.02783907578	2.19646351172	0.0523550235107	0.0069719455335
226	Normal	log	99	1.0	4365566386.7	1.78970953461	-1.04579001666	2.19298779272	0.0419893717575	0.0102397776394
226	Normal	voom	1	1.0	765939319.449	0.996322769196	0.0207733165819	2.21679897078	0.0413194940689	-0.0013912342532
226	Normal	voom	10	1.0	913700477.409	1.12442057466	0.0975012401533	2.21357533339	0.0423994569697	0.00441341893322
226	Normal	voom	100	1.0	4629610116.31	1.14068638283	0.114755906913	2.21326945882	0.030633616588	0.00752845517201
226	Normal	voom	11	1.0	466733215.713	1.13693962058	0.0833168960603	2.22831668326	0.0468000888975	0.00296684460404
226	Normal	voom	12	1.0	1545933538.43	1.19456004178	0.150391883919	2.21189680246	0.0461002803899	0.00413077517934
226	Normal	voom	13	1.0	3776777324.88	1.20357892866	0.14429701635	2.23812882722	0.0446918007102	0.00266269118803
226	Normal	voom	14	0.0	9857453156.85	1.2494464833	0.17555383655	2.22659493876	0.0176912072589	0.00493492207422
226	Normal	voom	15	1.0	636177062.732	1.03992010824	0.0471481476436	2.21933416955	0.0484708049527	0.00789388698564
226	Normal	voom	16	1.0	697837790.909	1.12455854686	0.0842143608381	2.22178278327	0.0454238637609	0.00469840273389
226	Normal	voom	17	1.0	5110206511.12	1.11400678782	0.0949897517636	2.21187853157	0.0491575223009	0.010425608633
226	Normal	voom	18	1.0	328828442.532	1.15556049345	0.134140694216	2.21828196954	0.0330155469013	0.00308714738239
226	Normal	voom	19	1.0	1692778129.38	1.13104809724	0.0944510128727	2.22014761934	0.0472668457974	0.00503176861795
226	Normal	voom	2	1.0	323809948.789	1.20973936285	0.131770215986	2.22645890283	0.0459560574839	0.00330317241145
226	Normal	voom	20	1.0	88357988555.7	1.13900473389	0.11496513246	2.21754876996	0.0468670967204	0.00556541381787
226	Normal	voom	21	1.0	708897931.173	1.10115532117	0.0810683656316	2.2123746902	0.0241958655864	0.00719198507516
226	Normal	voom	22	1.0	291228068.852	1.06793952654	0.0622571175936	2.20875419948	0.0441313075168	0.00676009379508
226	Normal	voom	23	1.0	4671530532.64	1.12522863404	0.0966369039213	2.21247869281	0.045434412337	0.00371342389786
226	Normal	voom	24	1.0	3421224543.01	1.11696064756	0.0887391238414	2.19871728788	0.0505497340202	0.0101574422771
