ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,R2,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
0.9931,0.47328244274809156,0.0,69,0.69,0,0.0,0.5567764362830022,0.5548462385925392,NBinomial3,100,10,100,10,0.9930785434848028,1000,1.0,0.2258967876419571,2,0.012606677099711135,1,9900,1.0,31,0.31,none
0.9931,0.47328244274809156,0.0,69,0.69,0,0.0,0.5567764362830022,0.5548462385925392,NBinomial4,100,10,100,10,0.9930785434848028,1000,1.0,0.21759411652236926,2,0.012741890456533286,1,9900,1.0,31,0.31,none
0.9922,0.36065573770491804,0.0,78,0.78,0,0.0,0.469041575982343,0.4672046837053838,Poisson,100,10,100,10,0.9921828021647625,1000,1.0,-0.44627163677167125,2,0.023553292677486112,1,9900,1.0,22,0.22,none
0.9931,0.47328244274809156,0.0,69,0.69,0,0.0,0.5567764362830022,0.5548462385925392,Binomial,100,10,100,10,0.9930785434848028,1000,1.0,0.18547490236140152,2,0.013264968716847372,1,9900,1.0,31,0.31,none
0.9931,0.47328244274809156,0.0,69,0.69,0,0.0,0.5567764362830022,0.5548462385925392,NBinomial,100,10,100,10,0.9930785434848028,1000,1.0,-0.018389337167383335,3,0.01537357088749218,1,9900,1.0,31,0.31,none
0.9942,0.5915492957746479,0.0,58,0.58,0,0.0,0.648074069840786,0.6461839719829953,NBinomial2,100,10,100,10,0.9941755372564772,1000,1.0,0.39196282938809457,3,0.009178908501372013,1,9900,1.0,42,0.42,none
0.9938,0.5507246376811594,0.0,62,0.62,0,0.0,0.6164414002968976,0.6145201486115719,NBinomial3,100,10,100,10,0.9937763501304959,1000,1.0,0.4075553133509714,3,0.0089435248924056,1,9900,1.0,38,0.38,none
0.9936,0.5294117647058824,0.0,64,0.64,0,0.0,0.6,0.5980699588110711,NBinomial4,100,10,100,10,0.9935768767563228,1000,1.0,0.194604765359784,3,0.012158219141050053,1,9900,1.0,36,0.36,none
0.9928,0.43750000000000006,0.0,72,0.72,0,0.0,0.5291502622129182,0.5272365117764328,Poisson,100,10,100,10,0.9927797833935018,1000,1.0,-0.16233829367482477,3,0.017546619451809527,1,9900,1.0,28,0.28,none
0.992,0.452054794520548,0.2826086956521739,67,0.67,13,0.0013131313131313131,0.48655845531116054,0.48330603398451544,Binomial,100,10,100,10,0.993269037572835,1000,0.717391304347826,0.19982950680183442,3,0.012079346621477534,1,9887,0.9986868686868687,33,0.33,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial,100,1,100,1,1.0,500,1.0,1.0,1,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial2,100,1,100,1,1.0,500,1.0,1.0,1,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial3,100,1,100,1,1.0,500,1.0,1.0,1,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial4,100,1,100,1,1.0,500,1.0,1.0,1,0.0,1,9999,1.0,1,1.0,none
0.9999,0.6666666666666666,0.5,0,0.0,1,0.00010001000100010001,0.7071067811865476,0.7070714214274962,Poisson,100,1,100,1,1.0,500,0.5,0.1636617919335408,1,0.8362545742456529,1,9998,0.9998999899989999,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Binomial,100,1,100,1,1.0,500,1.0,1.0,1,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial,100,1,100,1,1.0,500,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial2,100,1,100,1,1.0,500,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial3,100,1,100,1,1.0,500,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial4,100,1,100,1,1.0,500,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,none
0.9999,0.6666666666666666,0.5,0,0.0,1,0.00010001000100010001,0.7071067811865476,0.7070714214274962,Poisson,100,1,100,1,1.0,500,0.5,-0.34159931338170413,2,1.341465153450367,1,9998,0.9998999899989999,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Binomial,100,1,100,1,1.0,500,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial2,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial3,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial4,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Poisson,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Binomial,100,1,100,1,1.0,500,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial,100,1,100,5,0.9997999399819946,500,1.0,0.9071060918328288,1,0.026682395334155347,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial2,100,1,100,5,0.9997999399819946,500,1.0,0.923755514100912,1,0.021900096087547873,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial3,100,1,100,5,0.9997999399819946,500,1.0,0.9177689895017751,1,0.023619636358631728,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial4,100,1,100,5,0.9997999399819946,500,1.0,0.9082713326410625,1,0.02634769721973396,1,9995,1.0,3,0.6,none
0.9995,0.28571428571428575,0.5,4,0.8,1,0.00010005002501250626,0.31622776601683794,0.31602214955966096,Poisson,100,1,100,5,0.9995999199839968,500,0.5,-0.4755078511292792,1,0.423817713984337,1,9994,0.9998999499749875,1,0.2,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Binomial,100,1,100,5,0.9996999399879976,500,1.0,0.5333557322939358,1,0.13403663466223803,1,9995,1.0,2,0.4,none
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,NBinomial,100,1,100,5,0.9995999599959996,500,1.0,-0.6711568591342629,2,0.4341448907027759,1,9995,1.0,1,0.2,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial2,100,1,100,5,0.9998999599839936,500,1.0,0.9036273532830431,2,0.025036364448365062,1,9995,1.0,4,0.8,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial3,100,1,100,5,0.9997999399819946,500,1.0,0.645874074977018,2,0.09199732519050752,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial4,100,1,100,5,0.9997999399819946,500,1.0,0.22065446170197278,2,0.20246386908250705,1,9995,1.0,3,0.6,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Poisson,100,1,100,5,0.9996999399879976,500,1.0,0.20490335667313453,2,0.20655580200538987,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Binomial,100,1,100,5,0.9996999399879976,500,1.0,0.2570036416744397,2,0.1930208232786216,1,9995,1.0,2,0.4,none
,,,0,,0,,,,NBinomial,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,5,,500,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,10,,500,,,1,,1,0,,0,,none
0.9991,0.18181818181818182,0.0,9,0.9,0,0.0,0.31622776601683794,0.31608541725157124,NBinomial2,100,1,100,10,0.9990999099909991,500,1.0,-5.4536537037252835,1,0.732238172028247,1,9990,1.0,1,0.1,none
,,,0,,0,,,,NBinomial3,100,1,100,10,,500,,,1,,1,0,,0,,none
0.9991,0.18181818181818182,0.0,9,0.9,0,0.0,0.31622776601683794,0.31608541725157124,NBinomial4,100,1,100,10,0.9990999099909991,500,1.0,-5.4536537037252835,1,0.732238172028247,1,9990,1.0,1,0.1,none
,,,0,,0,,,,Poisson,100,1,100,10,,500,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,10,,500,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,10,,500,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,10,,500,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,10,,500,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,10,,500,,,2,,1,0,,0,,none
0.9989,,1.0,10,1.0,1,0.0001001001001001001,0.0,-0.0003164018190706419,Poisson,100,1,100,10,0.998999899989999,500,0.0,-6.441105839968863,2,1.1552572912378425,1,9989,0.9998998998998999,0,0.0,none
,,,0,,0,,,,Binomial,100,1,100,10,,500,,,2,,1,0,,0,,none
0.9993,0.4615384615384615,0.0,7,0.7,0,0.0,0.5477225575051661,0.5475307635020102,NBinomial,100,1,100,10,0.9992997899369811,500,1.0,-0.5616716925701217,3,0.1720164793885931,1,9990,1.0,3,0.3,none
0.9997,0.8421052631578948,0.1111111111111111,2,0.2,1,0.0001001001001001001,0.8432740427115678,0.8431263304823856,NBinomial2,100,1,100,10,0.999799819837854,500,0.8888888888888888,0.7454101287748301,3,0.028042804095446967,1,9989,0.9998998998998999,8,0.8,none
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,NBinomial3,100,1,100,10,0.9997998398718975,500,1.0,0.9306998150597563,3,0.007633341816409884,1,9990,1.0,8,0.8,none
0.9995,0.6666666666666666,0.0,5,0.5,0,0.0,0.7071067811865476,0.7069298939339521,NBinomial4,100,1,100,10,0.9994997498749375,500,1.0,0.3787919838579136,3,0.06842540363197108,1,9990,1.0,5,0.5,none
0.9991,0.18181818181818182,0.0,9,0.9,0,0.0,0.31622776601683794,0.31608541725157124,Poisson,100,1,100,10,0.9990999099909991,500,1.0,-7.6914616734966526,3,0.9573552782757202,1,9990,1.0,1,0.1,none
0.9994,0.5714285714285715,0.0,6,0.6,0,0.0,0.6324555320336759,0.6322656909571993,Binomial,100,1,100,10,0.9993997599039616,500,1.0,-0.02291637530327506,3,0.11267315302298044,1,9990,1.0,4,0.4,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial,100,5,100,1,0.9998999599839936,500,1.0,0.9855178285731738,1,0.00424497943544218,1,9995,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial2,100,5,100,1,0.9998999599839936,500,1.0,0.9901260453524542,1,0.002894229959719944,1,9995,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial3,100,5,100,1,0.9998999599839936,500,1.0,0.994601276701085,1,0.0015824608552199122,1,9995,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial4,100,5,100,1,0.9998999599839936,500,1.0,0.9761581257408011,1,0.006988473133609185,1,9995,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Poisson,100,5,100,1,0.9998999599839936,500,1.0,0.9930992345123537,1,0.002022735867468424,1,9995,1.0,4,0.8,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Binomial,100,5,100,1,0.9996999399879976,500,1.0,0.6628951679981241,1,0.09881136172614428,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial,100,5,100,1,0.9996999399879976,500,1.0,0.9323709962405232,2,0.026575578778429105,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial2,100,5,100,1,0.9996999399879976,500,1.0,0.9483903568975488,2,0.020280590571373134,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial3,100,5,100,1,0.9996999399879976,500,1.0,0.9568003177850325,2,0.016975801713567242,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial4,100,5,100,1,0.9996999399879976,500,1.0,0.9345597345082386,2,0.0257154894228931,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Poisson,100,5,100,1,0.9996999399879976,500,1.0,0.9400237051101682,2,0.023568360630473847,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Binomial,100,5,100,1,0.9996999399879976,500,1.0,0.9484407684766598,2,0.02026078077354181,1,9995,1.0,2,0.4,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial,100,5,100,1,0.9998999599839936,500,1.0,0.311786823378732,3,0.19750669987269723,1,9995,1.0,4,0.8,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial2,100,5,100,1,0.9997999399819946,500,1.0,0.11087111500507829,3,0.25516644813308714,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial3,100,5,100,1,0.9997999399819946,500,1.0,0.07979849916340853,3,0.26408381562876587,1,9995,1.0,3,0.6,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial4,100,5,100,1,0.9997999399819946,500,1.0,0.09786147753893393,3,0.2589000159428363,1,9995,1.0,3,0.6,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Poisson,100,5,100,1,0.9998999599839936,500,1.0,0.31045416814617366,3,0.19788915162746146,1,9995,1.0,4,0.8,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,Binomial,100,5,100,1,0.9997999399819946,500,1.0,0.08327214260251536,3,0.2630869328670021,1,9995,1.0,3,0.6,none
0.9985,0.5714285714285715,0.0,15,0.6,0,0.0,0.6324555320336759,0.6319805371998408,NBinomial,100,5,100,5,0.9984984984984985,500,1.0,0.37038610546908013,1,0.036359486321214274,1,9975,1.0,10,0.4,none
0.9982,0.47058823529411764,0.1111111111111111,17,0.68,1,0.00010025062656641604,0.5333333333333333,0.5327391606733405,NBinomial2,100,5,100,5,0.9982984686217596,500,0.8888888888888888,0.3023075274488636,1,0.0402909467730805,1,9974,0.9998997493734336,8,0.32,none
0.9985,0.5714285714285715,0.0,15,0.6,0,0.0,0.6324555320336759,0.6319805371998408,NBinomial3,100,5,100,5,0.9984984984984985,500,1.0,0.5508282075853674,1,0.02593916014884436,1,9975,1.0,10,0.4,none
0.9987,0.6486486486486487,0.0,13,0.52,0,0.0,0.6928203230275509,0.6923693019627317,NBinomial4,100,5,100,5,0.9986984381257509,500,1.0,0.6879325836391907,1,0.01802153836665417,1,9975,1.0,12,0.48,none
0.9986,0.6111111111111112,0.0,14,0.56,0,0.0,0.6633249580710799,0.6628599562907833,Poisson,100,5,100,5,0.9985984583041345,500,1.0,0.3163237988199743,1,0.03948152304272904,1,9975,1.0,11,0.44,none
0.9984,0.6,0.2,13,0.52,3,0.0003007518796992481,0.6196773353931867,0.6189788790055135,Binomial,100,5,100,5,0.9986980470706059,500,0.8,0.4917719169789001,1,0.02934959376401619,1,9972,0.9996992481203008,12,0.48,none
0.9984,0.5294117647058824,0.0,16,0.64,0,0.0,0.6,0.5995193751106128,NBinomial,100,5,100,5,0.9983985587028326,500,1.0,0.1697183975095049,2,0.04851208401988598,1,9975,1.0,9,0.36,none
0.9991,0.7804878048780487,0.0,9,0.36,0,0.0,0.8,0.7996393417804535,NBinomial2,100,5,100,5,0.9990985576923077,500,1.0,0.8498087488401795,2,0.008775445070036247,1,9975,1.0,16,0.64,none
0.9988,0.6842105263157895,0.0,12,0.48,0,0.0,0.7211102550927979,0.7206768955253576,NBinomial3,100,5,100,5,0.9987984379693602,500,1.0,0.7118550539451598,2,0.016835868446305777,1,9975,1.0,13,0.52,none
0.9982,0.43750000000000006,0.0,18,0.72,0,0.0,0.5291502622129182,0.528673478579044,NBinomial4,100,5,100,5,0.9981987391173822,500,1.0,0.04470087816134416,2,0.055816666446358715,1,9975,1.0,7,0.28,none
0.9982,0.43750000000000006,0.0,18,0.72,0,0.0,0.5291502622129182,0.528673478579044,Poisson,100,5,100,5,0.9981987391173822,500,1.0,-0.0308157016469921,2,0.060228984693044635,1,9975,1.0,7,0.28,none
0.9983,0.48484848484848486,0.0,17,0.68,0,0.0,0.565685424949238,0.5652040025084405,Binomial,100,5,100,5,0.9982986389111289,500,1.0,0.04318410545171947,2,0.05590528915569934,1,9975,1.0,8,0.32,none
0.9982,0.43750000000000006,0.0,18,0.72,0,0.0,0.5291502622129182,0.528673478579044,NBinomial,100,5,100,5,0.9981987391173822,500,1.0,-0.9528452082765835,3,0.11647573544029143,1,9975,1.0,7,0.28,none
0.9982,0.43750000000000006,0.0,18,0.72,0,0.0,0.5291502622129182,0.528673478579044,NBinomial2,100,5,100,5,0.9981987391173822,500,1.0,-0.3038239461709986,3,0.07776543290338524,1,9975,1.0,7,0.28,none
0.9984,0.5294117647058824,0.0,16,0.64,0,0.0,0.6,0.5995193751106128,NBinomial3,100,5,100,5,0.9983985587028326,500,1.0,0.0932250964518917,3,0.054083791855051404,1,9975,1.0,9,0.36,none
0.9981,0.3870967741935484,0.0,19,0.76,0,0.0,0.4898979485566356,0.48943204455342054,NBinomial4,100,5,100,5,0.9980988593155894,500,1.0,-1.4227374081873663,3,0.14450204255890114,1,9975,1.0,6,0.24,none
0.9978,0.21428571428571425,0.0,22,0.88,0,0.0,0.34641016151377546,0.3460287860514395,Poisson,100,5,100,5,0.9977993398019406,500,1.0,-3.6874565047163843,3,0.2795792218539688,1,9975,1.0,3,0.12,none
0.9969,0.24390243902439027,0.6875,20,0.8,11,0.0011027568922305764,0.25,0.2485094696260056,Binomial,100,5,100,5,0.9979967948717948,500,0.3125,-0.4471252555906742,3,0.0863125135083778,1,9964,0.9988972431077694,5,0.2,none
0.9959,0.3050847457627119,0.0,41,0.82,0,0.0,0.4242640687119285,0.4233926489698204,NBinomial,100,5,100,10,0.9958963066760084,500,1.0,-1.1307618170809839,1,0.0709662381150449,1,9950,1.0,9,0.18,none
0.9974,0.6486486486486487,0.0,26,0.52,0,0.0,0.6928203230275509,0.6919169007866668,NBinomial2,100,5,100,10,0.9973937449879712,500,1.0,0.8106852944358841,1,0.006305234290404052,1,9950,1.0,24,0.48,none
0.9966,0.48484848484848486,0.0,34,0.68,0,0.0,0.565685424949238,0.5647213971599238,NBinomial3,100,5,100,10,0.9965945512820513,500,1.0,0.3847672822611887,1,0.02049067671159572,1,9950,1.0,16,0.32,none
0.9961,0.36065573770491804,0.0,39,0.78,0,0.0,0.469041575982343,0.4681250422276902,NBinomial4,100,5,100,10,0.9960957052758034,500,1.0,-0.8786552832588959,1,0.06256968615594954,1,9950,1.0,11,0.22,none
0.9958,0.3225806451612903,0.16666666666666666,40,0.8,2,0.00020100502512562814,0.408248290463863,0.4070614281797794,Poisson,100,5,100,10,0.9959951942330797,500,0.8333333333333334,-3.235840100106249,1,0.14107707147352677,1,9948,0.9997989949748743,10,0.2,none
0.9938,0.18421052631578946,0.7307692307692307,43,0.86,19,0.0019095477386934674,0.1941450686788302,0.19126646821980994,Binomial,100,5,100,10,0.9956887908562262,500,0.2692307692307692,-0.7141251229053964,1,0.057089915285665926,1,9931,0.9980904522613065,7,0.14,none
0.9961,0.36065573770491804,0.0,39,0.78,0,0.0,0.469041575982343,0.4681250422276902,NBinomial,100,5,100,10,0.9960957052758034,500,1.0,-0.49782225673797376,2,0.05090558659040208,1,9950,1.0,11,0.22,none
0.996,0.33333333333333337,0.0,40,0.8,0,0.0,0.4472135954999579,0.44631737496897783,NBinomial2,100,5,100,10,0.995995995995996,500,1.0,-0.4381520855166112,2,0.04887761227348379,1,9950,1.0,10,0.2,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,NBinomial3,100,5,100,10,0.9963949529341077,500,1.0,0.02129187883856387,2,0.03326276584847739,1,9950,1.0,14,0.28,none
0.996,0.33333333333333337,0.0,40,0.8,0,0.0,0.4472135954999579,0.44631737496897783,NBinomial4,100,5,100,10,0.995995995995996,500,1.0,-0.7932969139765749,2,0.06094770652931034,1,9950,1.0,10,0.2,none
0.9956,0.21428571428571425,0.0,44,0.88,0,0.0,0.34641016151377546,0.3456467604503272,Poisson,100,5,100,10,0.995597358415049,500,1.0,-2.4756166701248854,2,0.11812369896372743,1,9950,1.0,6,0.12,none
0.9959,0.3050847457627119,0.0,41,0.82,0,0.0,0.4242640687119285,0.4233926489698204,Binomial,100,5,100,10,0.9958963066760084,500,1.0,-1.5663958569857375,2,0.08722255657193856,1,9950,1.0,9,0.18,none
0.9955,0.18181818181818182,0.0,45,0.9,0,0.0,0.31622776601683794,0.31551509454769944,NBinomial,100,5,100,10,0.9954977488744372,500,1.0,-5.096243083213667,3,0.19124137278987582,1,9950,1.0,5,0.1,none
0.9958,0.2758620689655173,0.0,42,0.84,0,0.0,0.4,0.3991584421875299,NBinomial2,100,5,100,10,0.9957966373098479,500,1.0,-1.6930811630507985,3,0.08448294000522204,1,9950,1.0,8,0.16,none
0.9958,0.2758620689655173,0.0,42,0.84,0,0.0,0.4,0.3991584421875299,NBinomial3,100,5,100,10,0.9957966373098479,500,1.0,-1.9112841245884646,3,0.09132804662936306,1,9950,1.0,8,0.16,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,NBinomial4,100,5,100,10,0.9963949529341077,500,1.0,-0.410367894921978,3,0.04424375614324448,1,9950,1.0,14,0.28,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,Poisson,100,5,100,10,0.9963949529341077,500,1.0,-0.8030501806335928,3,0.056562342912945214,1,9950,1.0,14,0.28,none
0.9955,0.2622950819672131,0.2727272727272727,42,0.84,3,0.00030150753768844223,0.3411211461689767,0.33981301603462755,Binomial,100,5,100,10,0.9957953749124037,500,0.7272727272727273,-1.920669608517283,3,0.0916224726892075,1,9947,0.9996984924623116,8,0.16,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial,100,10,100,1,0.999699789852897,500,1.0,0.8261845282992908,1,0.022266709263750427,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial2,100,10,100,1,0.999699789852897,500,1.0,0.8309046886235301,1,0.021662031000131293,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial3,100,10,100,1,0.999699789852897,500,1.0,0.830117289138782,1,0.021762901165656615,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial4,100,10,100,1,0.999699789852897,500,1.0,0.8232803251839905,1,0.02263875351147205,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Poisson,100,10,100,1,0.999699789852897,500,1.0,0.8215108198098879,1,0.022865436794152608,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Binomial,100,10,100,1,0.999699789852897,500,1.0,0.822611885046068,1,0.022724384336310074,1,9990,1.0,7,0.7,none
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,NBinomial,100,10,100,1,0.9997998398718975,500,1.0,0.7739542105549797,2,0.03325559691784853,1,9990,1.0,8,0.8,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial2,100,10,100,1,0.999699789852897,500,1.0,0.6286650867402884,2,0.05463036594137834,1,9990,1.0,7,0.7,none
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,NBinomial3,100,10,100,1,0.9997998398718975,500,1.0,0.9953938536941613,2,0.0006776509541172547,1,9990,1.0,8,0.8,none
0.9996,0.7499999999999999,0.0,4,0.4,0,0.0,0.7745966692414834,0.7744416413865851,NBinomial4,100,10,100,1,0.9995997598559135,500,1.0,0.10384983830527994,2,0.13184058251362807,1,9990,1.0,6,0.6,none
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,Poisson,100,10,100,1,0.9997998398718975,500,1.0,0.6785109932169219,2,0.04729709343114263,1,9990,1.0,8,0.8,none
0.9969,0.24390243902439024,0.8387096774193549,5,0.5,26,0.0026026026026026027,0.2839809171235324,0.2828001319216602,Binomial,100,10,100,1,0.9994984451800581,500,0.16129032258064516,0.3346799189754853,2,0.0978811261657367,1,9964,0.9973973973973974,5,0.5,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial,100,10,100,1,0.999699789852897,500,1.0,0.475742336736969,3,0.0815753196911966,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial2,100,10,100,1,0.999699789852897,500,1.0,0.8633677473503825,3,0.021260194120288522,1,9990,1.0,7,0.7,none
0.9999,0.9473684210526316,0.0,1,0.1,0,0.0,0.9486832980505138,0.9486358199683556,NBinomial3,100,10,100,1,0.9998999099189271,500,1.0,0.9954685228856222,3,0.0007051049897448061,1,9990,1.0,9,0.9,none
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,NBinomial4,100,10,100,1,0.9997998398718975,500,1.0,0.696275650955704,3,0.047259987993457694,1,9990,1.0,8,0.8,none
