ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,800,1,80,1,1.0,400,1.0,10,0.0,4,63999,1.0,1,1.0,boxcox
0.999984375,0.6666666666666666,0.5,0,0.0,1,1.5625244144439756e-05,0.7071067811865476,0.7071012568069214,Normal,800,1,80,1,1.0,400,0.5,10,0.057713334160348975,4,63998,0.9999843747558556,1,1.0,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,1,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,1,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,2,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,2,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,1,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,2,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,3,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,4,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,5,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,6,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,7,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,8,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,9,,4,0,,0,,blom
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,4,0,,0,,log
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,4,0,,0,,boxcox
,,,0,,0,,,,Normal,1600,1,160,1,,800,,10,,4,0,,0,,blom
0.989,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670869848892858,Normal,100,20,10,1,0.9889001009081736,50,1.0,1,2.7199724830510847,1,980,1.0,9,0.45,log
0.99,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.7035264706814485,Normal,100,20,10,1,0.98989898989899,50,1.0,1,1.5867467174547703,1,980,1.0,10,0.5,boxcox
0.987,0.5517241379310346,0.1111111111111111,12,0.6,1,0.0010204081632653062,0.5962847939999439,0.5914535398905005,Normal,100,20,10,1,0.987891019172553,50,0.8888888888888888,1,3.2930833248598543,1,979,0.9989795918367347,8,0.4,blom
0.9908163265306122,0.6896551724137931,0.0,9,0.47368421052631576,0,0.0,0.7254762501100116,0.7221027953810484,Normal,100,20,10,1,0.9907216494845361,50,1.0,2,4.554324800708381,1,961,1.0,10,0.5263157894736842,log
0.9897959183673469,0.6428571428571429,0.0,10,0.5263157894736842,0,0.0,0.6882472016116853,0.6846940173089064,Normal,100,20,10,1,0.9897013388259527,50,1.0,2,3.892436575322423,1,961,1.0,9,0.47368421052631576,boxcox
0.9887755102040816,0.5925925925925926,0.0,11,0.5789473684210527,0,0.0,0.6488856845230502,0.6452035590896114,Normal,100,20,10,1,0.9886831275720165,50,1.0,2,10.00526384624633,1,961,1.0,8,0.42105263157894735,blom
0.9875,0.5384615384615384,0.0,12,0.631578947368421,0,0.0,0.6069769786668839,0.6031434015031804,Normal,100,20,10,1,0.9874081846799581,50,1.0,3,3.6347029953269803,1,941,1.0,7,0.3684210526315789,log
0.9833333333333333,0.5,0.38461538461538464,11,0.5789473684210527,5,0.005313496280552604,0.5090278103806222,0.5010093777671129,Normal,100,20,10,1,0.9883843717001056,50,0.6153846153846154,3,8.88140870538278,1,936,0.9946865037194474,8,0.42105263157894735,boxcox
0.9875,0.5714285714285714,0.1111111111111111,11,0.5789473684210527,1,0.0010626992561105207,0.611775290321498,0.6070143792147372,Normal,100,20,10,1,0.9884332281808622,50,0.8888888888888888,3,2.0328919303123687,1,940,0.9989373007438895,8,0.42105263157894735,blom
0.9918367346938776,0.7142857142857143,0.0,8,0.4444444444444444,0,0.0,0.7453559924999299,0.742275995884575,Normal,100,20,10,1,0.9917525773195877,50,1.0,4,2.9231036562895745,1,962,1.0,10,0.5555555555555556,log
0.9908163265306122,0.6666666666666666,0.0,9,0.5,0,0.0,0.7071067811865476,0.7038221383784959,Normal,100,20,10,1,0.9907312049433573,50,1.0,4,4.013959493308111,1,962,1.0,9,0.5,boxcox
0.9887755102040816,0.56,0.0,11,0.6111111111111112,0,0.0,0.6236095644623235,0.6200745165503416,Normal,100,20,10,1,0.9886947584789312,50,1.0,4,7.452327454270049,1,962,1.0,7,0.3888888888888889,blom
0.9894736842105263,0.6153846153846153,0.0,10,0.5555555555555556,0,0.0,0.6666666666666666,0.663118654958806,Normal,100,20,10,1,0.9893842887473461,50,1.0,5,0.6237880988880676,1,932,1.0,8,0.4444444444444444,log
0.98,0.45714285714285713,0.5294117647058824,10,0.5555555555555556,9,0.009656652360515022,0.45732956038002354,0.44715312237703764,Normal,100,20,10,1,0.9892818863879957,50,0.47058823529411764,5,0.0627159400522147,1,923,0.990343347639485,8,0.4444444444444444,boxcox
0.9894736842105263,0.6153846153846153,0.0,10,0.5555555555555556,0,0.0,0.6666666666666666,0.663118654958806,Normal,100,20,10,1,0.9893842887473461,50,1.0,5,0.4707933754481508,1,932,1.0,8,0.4444444444444444,blom
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,6,1.9451803142453117,1,970,1.0,11,0.55,log
0.9868686868686869,0.5806451612903226,0.18181818181818182,11,0.55,2,0.002061855670103093,0.6067798762169179,0.6012169595937772,Normal,100,20,10,1,0.9887640449438202,50,0.8181818181818182,6,2.2209499445542473,1,968,0.9979381443298969,9,0.45,boxcox
0.9848484848484849,0.5454545454545455,0.3076923076923077,11,0.55,4,0.004123711340206186,0.558156305651438,0.5510566966717607,Normal,100,20,10,1,0.9887410440122825,50,0.6923076923076923,6,1.3047750672026242,1,966,0.9958762886597938,9,0.45,blom
0.9857142857142858,0.4999999999999999,0.125,13,0.65,1,0.0010416666666666667,0.5533985905294664,0.5483351196701236,Normal,100,20,10,1,0.9866255144032922,50,0.875,7,0.8271796619647069,1,959,0.9989583333333333,7,0.35,log
0.9846938775510204,0.48275862068965514,0.2222222222222222,13,0.65,2,0.0020833333333333333,0.521749194749951,0.5156974434927971,Normal,100,20,10,1,0.9866117404737385,50,0.7777777777777778,7,0.46937663511142863,1,958,0.9979166666666667,7,0.35,boxcox
0.986734693877551,0.5517241379310346,0.1111111111111111,12,0.6,1,0.0010416666666666667,0.5962847939999439,0.5913536552626986,Normal,100,20,10,1,0.9876416065911432,50,0.8888888888888888,7,31.76369497331879,1,959,0.9989583333333333,8,0.4,blom
0.9845360824742269,0.4,0.0,15,0.75,0,0.0,0.5,0.49609877004212144,Normal,100,20,10,1,0.9844559585492227,50,1.0,8,27.86238186383156,1,950,1.0,5,0.25,log
0.9824742268041237,0.2608695652173913,0.0,17,0.85,0,0.0,0.3872983346207417,0.3838788588648124,Normal,100,20,10,1,0.9824198552223371,50,1.0,8,34.60398486191409,1,950,1.0,3,0.15,boxcox
0.9824742268041237,0.32000000000000006,0.2,16,0.8,1,0.0010526315789473684,0.4,0.39479017910720404,Normal,100,20,10,1,0.983419689119171,50,0.8,8,28.967114083739993,1,949,0.9989473684210526,4,0.2,blom
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,9,0.8452905275393907,1,970,1.0,11,0.55,log
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,9,0.5971137590130696,1,970,1.0,11,0.55,boxcox
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,9,0.6938337024765802,1,970,1.0,11,0.55,blom
0.9848484848484849,0.4,0.0,15,0.75,0,0.0,0.5,0.49617828791777585,Normal,100,20,10,1,0.9847715736040609,50,1.0,10,4.611776906293782,1,970,1.0,5,0.25,log
0.9848484848484849,0.4,0.0,15,0.75,0,0.0,0.5,0.49617828791777585,Normal,100,20,10,1,0.9847715736040609,50,1.0,10,4.024053762623477,1,970,1.0,5,0.25,boxcox
0.9858585858585859,0.4615384615384615,0.0,14,0.7,0,0.0,0.5477225575051661,0.5438121985732511,Normal,100,20,10,1,0.9857723577235772,50,1.0,10,6.289684865349279,1,970,1.0,6,0.3,blom
0.99,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.7035264706814485,Normal,100,20,10,1,0.98989898989899,50,1.0,1,4.714845107550705,2,980,1.0,10,0.5,log
0.989,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670869848892858,Normal,100,20,10,1,0.9889001009081736,50,1.0,1,5.439529898005059,2,980,1.0,9,0.45,boxcox
0.987,0.5806451612903226,0.18181818181818182,11,0.55,2,0.0020408163265306124,0.6067798762169179,0.6012734007274719,Normal,100,20,10,1,0.9888776541961577,50,0.8181818181818182,1,4.40848821556402,2,978,0.9979591836734694,9,0.45,blom
0.991,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382377289114063,Normal,100,20,10,1,0.9908998988877654,50,1.0,2,2.725698901647691,2,980,1.0,11,0.55,log
0.991,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382377289114063,Normal,100,20,10,1,0.9908998988877654,50,1.0,2,1.9182193089576238,2,980,1.0,11,0.55,boxcox
0.992,0.7499999999999999,0.0,8,0.4,0,0.0,0.7745966692414834,0.7714542762891773,Normal,100,20,10,1,0.9919028340080972,50,1.0,2,2.2216453545251125,2,980,1.0,12,0.6,blom
0.9897959183673469,0.6666666666666666,0.09090909090909091,9,0.47368421052631576,1,0.001040582726326743,0.6917144638660746,0.6874912349509176,Normal,100,20,10,1,0.9907120743034056,50,0.9090909090909091,3,2.155442814384505,2,960,0.9989594172736732,10,0.5263157894736842,log
0.9857142857142858,0.5625,0.3076923076923077,10,0.5263157894736842,4,0.004162330905306972,0.5726562866782,0.5658605485173712,Normal,100,20,10,1,0.9896587383660806,50,0.6923076923076923,3,1.3622953277057817,2,957,0.9958376690946931,9,0.47368421052631576,boxcox
0.9897959183673469,0.6666666666666666,0.09090909090909091,9,0.47368421052631576,1,0.001040582726326743,0.6917144638660746,0.6874912349509176,Normal,100,20,10,1,0.9907120743034056,50,0.9090909090909091,3,1.1346270117349389,2,960,0.9989594172736732,10,0.5263157894736842,blom
0.99,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.7035264706814485,Normal,100,20,10,1,0.98989898989899,50,1.0,4,5.778336850505008,2,980,1.0,10,0.5,log
0.99,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.7035264706814485,Normal,100,20,10,1,0.98989898989899,50,1.0,4,5.384985504646733,2,980,1.0,10,0.5,boxcox
0.991,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382377289114063,Normal,100,20,10,1,0.9908998988877654,50,1.0,4,3.8382204179338855,2,980,1.0,11,0.55,blom
0.990909090909091,0.6896551724137931,0.0,9,0.47368421052631576,0,0.0,0.7254762501100116,0.7221372979713587,Normal,100,20,10,1,0.9908163265306122,50,1.0,5,1.1459214612473965,2,971,1.0,10,0.5263157894736842,log
0.9878787878787879,0.5384615384615384,0.0,12,0.631578947368421,0,0.0,0.6069769786668839,0.6032607581508883,Normal,100,20,10,1,0.987792472024415,50,1.0,5,2.013140160161854,2,971,1.0,7,0.3684210526315789,boxcox
0.990909090909091,0.6896551724137931,0.0,9,0.47368421052631576,0,0.0,0.7254762501100116,0.7221372979713587,Normal,100,20,10,1,0.9908163265306122,50,1.0,5,1.1140927326702423,2,971,1.0,10,0.5263157894736842,blom
0.98989898989899,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.703489842985436,Normal,100,20,10,1,0.9897959183673469,50,1.0,6,4.136610982640123,2,970,1.0,10,0.5,log
0.98989898989899,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.703489842985436,Normal,100,20,10,1,0.9897959183673469,50,1.0,6,3.6702142965596183,2,970,1.0,10,0.5,boxcox
0.9888888888888889,0.6666666666666667,0.15384615384615385,9,0.45,2,0.002061855670103093,0.6821910402406465,0.6771945301295741,Normal,100,20,10,1,0.9907881269191402,50,0.8461538461538461,6,2.2147508226910357,2,968,0.9979381443298969,11,0.55,blom
0.993,0.787878787878788,0.0,7,0.35,0,0.0,0.806225774829855,0.8033617310539417,Normal,100,20,10,1,0.9929078014184397,50,1.0,7,2.479876819203579,2,980,1.0,13,0.65,log
0.986,0.631578947368421,0.3333333333333333,8,0.4,6,0.006122448979591836,0.6324555320336759,0.6253641027633263,Normal,100,20,10,1,0.9918533604887984,50,0.6666666666666666,7,2.719192766809972,2,974,0.9938775510204082,12,0.6,boxcox
0.991,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382377289114063,Normal,100,20,10,1,0.9908998988877654,50,1.0,7,1.7613628324783241,2,980,1.0,11,0.55,blom
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,8,2.1549062587106245,2,970,1.0,11,0.55,log
0.9686868686868687,0.3404255319148936,0.7037037037037037,12,0.6,19,0.01958762886597938,0.34426518632954817,0.3285946371427587,Normal,100,20,10,1,0.9875389408099688,50,0.2962962962962963,8,0.08344822008155531,2,951,0.9804123711340206,8,0.4,boxcox
0.9868686868686869,0.5806451612903226,0.18181818181818182,11,0.55,2,0.002061855670103093,0.6067798762169179,0.6012169595937772,Normal,100,20,10,1,0.9887640449438202,50,0.8181818181818182,8,1.2273523754351219,2,968,0.9979381443298969,9,0.45,blom
0.9928571428571429,0.787878787878788,0.0,7,0.35,0,0.0,0.806225774829855,0.8033023876203572,Normal,100,20,10,1,0.9927611168562565,50,1.0,9,1.7466941419885498,2,960,1.0,13,0.65,log
0.9744897959183674,0.4444444444444445,0.6,10,0.5,15,0.015625,0.4472135954999579,0.43437082138560384,Normal,100,20,10,1,0.9895287958115183,50,0.4,9,0.4130327772939772,2,945,0.984375,10,0.5,boxcox
0.9908163265306122,0.7272727272727274,0.07692307692307693,8,0.4,1,0.0010416666666666667,0.7442084075352507,0.7402225526950408,Normal,100,20,10,1,0.9917269906928645,50,0.9230769230769231,9,1.456029946572088,2,959,0.9989583333333333,12,0.6,blom
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,10,2.176541784706541,2,970,1.0,11,0.55,log
0.9757575757575757,0.45454545454545453,0.5833333333333334,10,0.5,14,0.01443298969072165,0.45643546458763845,0.4441767823999583,Normal,100,20,10,1,0.989648033126294,50,0.4166666666666667,10,0.4962796621254886,2,956,0.9855670103092784,10,0.5,boxcox
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,10,2.1550668225013623,2,970,1.0,11,0.55,blom
0.9887755102040816,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670098670325999,Normal,100,20,10,1,0.9886714727085479,50,1.0,1,71.62006811673842,4,960,1.0,9,0.45,log
0.9724489795918367,0.39999999999999997,0.64,11,0.55,16,0.016666666666666666,0.40249223594996214,0.38859841225034664,Normal,100,20,10,1,0.9884816753926702,50,0.36,1,29.36489280008853,4,944,0.9833333333333333,9,0.45,boxcox
0.9887755102040816,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670098670325999,Normal,100,20,10,1,0.9886714727085479,50,1.0,1,54.785479761495615,4,960,1.0,9,0.45,blom
0.9938144329896907,0.8235294117647058,0.0,6,0.3,0,0.0,0.8366600265340756,0.8340303918687073,Normal,100,20,10,1,0.9937238493723849,50,1.0,2,0.8445319776250664,4,950,1.0,14,0.7,log
0.9938144329896907,0.8235294117647058,0.0,6,0.3,0,0.0,0.8366600265340756,0.8340303918687073,Normal,100,20,10,1,0.9937238493723849,50,1.0,2,0.7271289631260365,4,950,1.0,14,0.7,boxcox
0.9938144329896907,0.8235294117647058,0.0,6,0.3,0,0.0,0.8366600265340756,0.8340303918687073,Normal,100,20,10,1,0.9937238493723849,50,1.0,2,0.7470727242801569,4,950,1.0,14,0.7,blom
0.9969072164948454,0.9189189189189189,0.0,3,0.15,0,0.0,0.9219544457292888,0.9205021668874501,Normal,100,20,10,1,0.9968520461699895,50,1.0,3,3.909105801855959,4,950,1.0,17,0.85,log
0.9948453608247423,0.8571428571428571,0.0,5,0.25,0,0.0,0.8660254037844386,0.8637553463969525,Normal,100,20,10,1,0.9947643979057592,50,1.0,3,1.5099509600101042,4,950,1.0,15,0.75,boxcox
0.9917525773195877,0.8095238095238095,0.22727272727272727,3,0.15,5,0.005263157894736842,0.8104432008587534,0.8062741334791073,Normal,100,20,10,1,0.9968354430379747,50,0.7727272727272727,3,2.1474791470040313,4,945,0.9947368421052631,17,0.85,blom
0.989,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670869848892858,Normal,100,20,10,1,0.9889001009081736,50,1.0,4,1.0616310544266037,4,980,1.0,9,0.45,log
0.989,0.6451612903225806,0.09090909090909091,10,0.5,1,0.0010204081632653062,0.674199862463242,0.6697555648194391,Normal,100,20,10,1,0.9898887765419616,50,0.9090909090909091,4,1.726780917797217,4,979,0.9989795918367347,10,0.5,boxcox
0.989,0.6206896551724138,0.0,11,0.55,0,0.0,0.6708203932499369,0.6670869848892858,Normal,100,20,10,1,0.9889001009081736,50,1.0,4,1.1474398506497059,4,980,1.0,9,0.45,blom
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,5,3.3140397598564904,4,970,1.0,11,0.55,log
0.98989898989899,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.703489842985436,Normal,100,20,10,1,0.9897959183673469,50,1.0,5,1.1622666439387976,4,970,1.0,10,0.5,boxcox
0.990909090909091,0.7096774193548387,0.0,9,0.45,0,0.0,0.7416198487095663,0.7382031022860301,Normal,100,20,10,1,0.9908069458631257,50,1.0,5,3.2095298485639394,4,970,1.0,11,0.55,blom
0.9939393939393939,0.8235294117647058,0.0,6,0.3,0,0.0,0.8366600265340756,0.834084361027993,Normal,100,20,10,1,0.9938524590163934,50,1.0,6,4.2520426996237415,4,970,1.0,14,0.7,log
0.990909090909091,0.7567567567567567,0.17647058823529413,6,0.3,3,0.003092783505154639,0.7592566023652966,0.7547357914708758,Normal,100,20,10,1,0.9938335046248715,50,0.8235294117647058,6,3.90121276834044,4,967,0.9969072164948454,14,0.7,boxcox
0.990909090909091,0.7567567567567567,0.17647058823529413,6,0.3,3,0.003092783505154639,0.7592566023652966,0.7547357914708758,Normal,100,20,10,1,0.9938335046248715,50,0.8235294117647058,6,3.0105493165741875,4,967,0.9969072164948454,14,0.7,blom
0.9939393939393939,0.8235294117647058,0.0,6,0.3,0,0.0,0.8366600265340756,0.834084361027993,Normal,100,20,10,1,0.9938524590163934,50,1.0,7,1.1684099289376593,4,970,1.0,14,0.7,log
0.9808080808080808,0.5957446808510639,0.48148148148148145,6,0.3,13,0.013402061855670102,0.6024640760767093,0.5930732475259548,Normal,100,20,10,1,0.9937694704049844,50,0.5185185185185185,7,0.2992021081246527,4,957,0.98659793814433,14,0.7,boxcox
0.9838383838383838,0.6521739130434783,0.4230769230769231,5,0.25,11,0.01134020618556701,0.6577935144802719,0.6498604912208661,Normal,100,20,10,1,0.9948132780082988,50,0.5769230769230769,7,2.5601296675973257,4,959,0.988659793814433,15,0.75,blom
0.995,0.8648648648648648,0.058823529411764705,4,0.2,1,0.0010204081632653062,0.8677218312746247,0.8652916293041539,Normal,100,20,10,1,0.9959308240081384,50,0.9411764705882353,8,4.569663859300093,4,979,0.9989795918367347,16,0.8,log
0.992,0.8095238095238095,0.22727272727272727,3,0.15,5,0.00510204081632653,0.8104432008587534,0.8064018751228201,Normal,100,20,10,1,0.9969325153374233,50,0.7727272727272727,8,80.51631888726043,4,975,0.9948979591836735,17,0.85,boxcox
0.986,0.7083333333333333,0.39285714285714285,3,0.15,11,0.011224489795918367,0.7183811165192391,0.7118059752935942,Normal,100,20,10,1,0.9969135802469136,50,0.6071428571428571,8,56.787560176593345,4,969,0.9887755102040816,17,0.85,blom
0.99,0.6666666666666666,0.0,10,0.5,0,0.0,0.7071067811865476,0.7035264706814485,Normal,100,20,10,1,0.98989898989899,50,1.0,9,1.808651654743365,4,980,1.0,10,0.5,log
0.978,0.47619047619047616,0.5454545454545454,10,0.5,12,0.012244897959183673,0.4767312946227962,0.46553151728104836,Normal,100,20,10,1,0.9897750511247444,50,0.45454545454545453,9,1890.9698727520881,4,968,0.9877551020408163,10,0.5,boxcox
0.988,0.6470588235294117,0.21428571428571427,9,0.45,3,0.003061224489795918,0.6573757351339166,0.6517248403775585,Normal,100,20,10,1,0.9908722109533469,50,0.7857142857142857,9,5246.203359063711,4,977,0.996938775510204,11,0.55,blom
