ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
0.9956,0.2666666666666667,0.0,44,0.8461538461538461,0,0.0,0.3922322702763681,0.391367715578574,NBinomial,100,8,100,4,0.9955964771817454,500,1.0,8,7.098308826020694,5.0,9948,1.0,8,0.15384615384615385,none
0.9951,0.1090909090909091,0.0,49,0.9423076923076923,0,0.0,0.2401922307076307,0.23960286006530293,Poisson,100,8,100,4,0.9950985295588677,500,1.0,8,99.14052270209736,5.0,9948,1.0,3,0.057692307692307696,none
0.9958,0.34374999999999994,0.08333333333333333,41,0.7884615384615384,1,0.00010052271813429835,0.4403524229639896,0.43926094011606387,Binomial,100,8,100,4,0.9958950740889067,500,0.9166666666666666,8,4.244853224133306,5.0,9947,0.9998994772818657,11,0.21153846153846154,none
0.995,0.07407407407407407,0.0,50,0.9615384615384616,0,0.0,0.19611613513818404,0.1956251320766288,NBinomial,100,8,100,4,0.99499899979996,500,1.0,9,363.046266237947,5.0,9948,1.0,2,0.038461538461538464,none
0.9951,0.1090909090909091,0.0,49,0.9423076923076923,0,0.0,0.2401922307076307,0.23960286006530293,Poisson,100,8,100,4,0.9950985295588677,500,1.0,9,149.18644517156443,5.0,9948,1.0,3,0.057692307692307696,none
0.9951,0.1090909090909091,0.0,49,0.9423076923076923,0,0.0,0.2401922307076307,0.23960286006530293,Binomial,100,8,100,4,0.9950985295588677,500,1.0,9,261.5238685693938,5.0,9948,1.0,3,0.057692307692307696,none
0.9953,0.17543859649122806,0.0,47,0.9038461538461539,0,0.0,0.31008683647302115,0.3093569087677651,NBinomial,100,8,100,4,0.9952976488244122,500,1.0,10,28.064624335305677,5.0,9948,1.0,5,0.09615384615384616,none
0.9957,0.29508196721311475,0.0,43,0.8269230769230769,0,0.0,0.41602514716892186,0.41512892201896756,Poisson,100,8,100,4,0.9956961265138625,500,1.0,10,7.615032926669849,5.0,9948,1.0,9,0.17307692307692307,none
0.9961,0.4,0.0,39,0.75,0,0.0,0.5,0.49902277588313054,Binomial,100,8,100,4,0.9960949234004205,500,1.0,10,2.995257068302891,5.0,9948,1.0,13,0.25,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,1,,2.0,0,,0,,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,Poisson,100,16,100,4,0.9917983596719344,500,1.0,1,904.163923093125,2.0,9916,1.0,2,0.023809523809523808,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,1,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,3,,2.0,0,,0,,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,Poisson,100,16,100,4,0.9917983596719344,500,1.0,3,766.874078870632,2.0,9916,1.0,2,0.023809523809523808,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,3,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,4,,2.0,0,,0,,none
0.9923,0.15384615384615385,0.0,77,0.9166666666666666,0,0.0,0.28867513459481287,0.2875608060660616,Poisson,100,16,100,4,0.9922946062243571,500,1.0,4,54.153046818345004,2.0,9916,1.0,7,0.08333333333333333,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,4,,2.0,0,,0,,none
0.992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21734291521962726,NBinomial,100,16,100,4,0.9919967987194878,500,1.0,5,145.7841344384318,2.0,9916,1.0,4,0.047619047619047616,none
0.9921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.243008922041775,Poisson,100,16,100,4,0.992096048024012,500,1.0,5,90.55823266821598,2.0,9916,1.0,5,0.05952380952380952,none
0.9921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.243008922041775,Binomial,100,16,100,4,0.992096048024012,500,1.0,5,89.58717864146529,2.0,9916,1.0,5,0.05952380952380952,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,6,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,6,,2.0,0,,0,,none
0.9919,0.0689655172413793,0.0,81,0.9642857142857143,0,0.0,0.1889822365046136,0.18821507162882092,Binomial,100,16,100,4,0.9918975692707812,500,1.0,6,318.461998470791,2.0,9916,1.0,3,0.03571428571428571,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,7,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,7,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,7,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,8,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,8,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,8,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,16,100,4,,500,,9,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,16,100,4,,500,,9,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,9,,2.0,0,,0,,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,NBinomial,100,16,100,4,0.9917983596719344,500,1.0,10,415.7233423112176,2.0,9916,1.0,2,0.023809523809523808,none
0.9919,0.0689655172413793,0.0,81,0.9642857142857143,0,0.0,0.1889822365046136,0.18821507162882092,Poisson,100,16,100,4,0.9918975692707812,500,1.0,10,222.50249141152787,2.0,9916,1.0,3,0.03571428571428571,none
,,,0,,0,,,,Binomial,100,16,100,4,,500,,10,,2.0,0,,0,,none
0.992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21734291521962726,NBinomial,100,16,100,4,0.9919967987194878,500,1.0,1,200.8240099110254,3.0,9916,1.0,4,0.047619047619047616,none
0.9928,0.25,0.0,72,0.8571428571428571,0,0.0,0.3779644730092272,0.3765997021506188,Poisson,100,16,100,4,0.9927913496195434,500,1.0,1,21.9984522711128,3.0,9916,1.0,12,0.14285714285714285,none
0.9929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39199702157836475,Binomial,100,16,100,4,0.992890757985381,500,1.0,1,17.325530849626645,3.0,9916,1.0,13,0.15476190476190477,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,NBinomial,100,16,100,4,0.9917983596719344,500,1.0,2,650.6043919676376,3.0,9916,1.0,2,0.023809523809523808,none
0.9922,0.13333333333333333,0.0,78,0.9285714285714286,0,0.0,0.2672612419124244,0.26621625435916274,Poisson,100,16,100,4,0.9921953171903142,500,1.0,2,74.58438463630621,3.0,9916,1.0,6,0.07142857142857142,none
0.9923,0.15384615384615385,0.0,77,0.9166666666666666,0,0.0,0.28867513459481287,0.2875608060660616,Binomial,100,16,100,4,0.9922946062243571,500,1.0,2,54.135335662728885,3.0,9916,1.0,7,0.08333333333333333,none
0.9917,0.023529411764705882,0.0,83,0.9880952380952381,0,0.0,0.10910894511799618,0.10865515403795535,NBinomial,100,16,100,4,0.9916991699169917,500,1.0,3,2077.997315700608,3.0,9916,1.0,1,0.011904761904761904,none
0.9928,0.25,0.0,72,0.8571428571428571,0,0.0,0.3779644730092272,0.3765997021506188,Poisson,100,16,100,4,0.9927913496195434,500,1.0,3,12.360106030532227,3.0,9916,1.0,12,0.14285714285714285,none
0.9925,0.19354838709677416,0.0,75,0.8928571428571429,0,0.0,0.32732683535398854,0.3260959396382003,Binomial,100,16,100,4,0.9924932439195275,500,1.0,3,30.381500412609032,3.0,9916,1.0,9,0.10714285714285714,none
0.9923,0.1348314606741573,0.0,77,0.927710843373494,0,0.0,0.2688664289689325,0.26782866901075486,NBinomial,100,16,100,4,0.9922953772263358,500,1.0,4,84.93082091726359,3.0,9917,1.0,6,0.07228915662650602,none
0.9934,0.34,0.0,66,0.7951807228915663,0,0.0,0.4525696378552518,0.45107113396209836,Poisson,100,16,100,4,0.993388760893519,500,1.0,4,7.255212747660781,3.0,9917,1.0,17,0.20481927710843373,none
0.9937,0.38834951456310685,0.0,63,0.7590361445783133,0,0.0,0.490880693673816,0.4893288678419594,Binomial,100,16,100,4,0.993687374749499,500,1.0,4,4.976316547262903,3.0,9917,1.0,20,0.24096385542168675,none
0.992,0.06976744186046512,0.0,80,0.963855421686747,0,0.0,0.19011727515734336,0.18935504987648766,NBinomial,100,16,100,4,0.9919975992797839,500,1.0,5,347.9045230377363,3.0,9917,1.0,3,0.03614457831325301,none
0.992,0.06976744186046512,0.0,80,0.963855421686747,0,0.0,0.19011727515734336,0.18935504987648766,Poisson,100,16,100,4,0.9919975992797839,500,1.0,5,420.69799766982646,3.0,9917,1.0,3,0.03614457831325301,none
0.9924,0.15555555555555556,0.0,76,0.9156626506024096,0,0.0,0.2904089347757578,0.2893025000811047,Binomial,100,16,100,4,0.9923946762733914,500,1.0,5,56.296315148668974,3.0,9917,1.0,7,0.08433734939759036,none
0.9926,0.21276595744680848,0.0,74,0.8809523809523809,0,0.0,0.3450327796711771,0.3437525052017098,NBinomial,100,16,100,4,0.9925925925925926,500,1.0,6,22.1034018806199,3.0,9916,1.0,10,0.11904761904761904,none
0.9926,0.21276595744680848,0.0,74,0.8809523809523809,0,0.0,0.3450327796711771,0.3437525052017098,Poisson,100,16,100,4,0.9925925925925926,500,1.0,6,43.021585574427114,3.0,9916,1.0,10,0.11904761904761904,none
0.9933,0.33663366336633666,0.0,67,0.7976190476190477,0,0.0,0.4498677054212187,0.44835554078830886,Binomial,100,16,100,4,0.9932885906040269,500,1.0,6,10.64601092584491,3.0,9916,1.0,17,0.20238095238095238,none
0.992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21734291521962726,NBinomial,100,16,100,4,0.9919967987194878,500,1.0,7,162.0612223247802,3.0,9916,1.0,4,0.047619047619047616,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,Poisson,100,16,100,4,0.9917983596719344,500,1.0,7,455.08480372258884,3.0,9916,1.0,2,0.023809523809523808,none
0.9916,0.04545454545454545,0.5,82,0.9761904761904762,2,0.0002016942315449778,0.10910894511799618,0.1077508845522073,Binomial,100,16,100,4,0.991796718687475,500,0.5,7,285.2383618545709,3.0,9914,0.9997983057684551,2,0.023809523809523808,none
0.9931,0.30303030303030304,0.0,69,0.8214285714285714,0,0.0,0.4225771273642583,0.42111451497605,NBinomial,100,16,100,4,0.9930896344516775,500,1.0,8,11.427925511765391,3.0,9916,1.0,15,0.17857142857142858,none
0.9937,0.4,0.0,63,0.75,0,0.0,0.5,0.4984191865685281,Poisson,100,16,100,4,0.9936867421585329,500,1.0,8,6.724671145030945,3.0,9916,1.0,21,0.25,none
0.9941,0.4587155963302752,0.0,59,0.7023809523809523,0,0.0,0.5455447255899809,0.5439289423766076,Binomial,100,16,100,4,0.9940852130325815,500,1.0,8,2.6045763536154283,3.0,9916,1.0,25,0.2976190476190476,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,NBinomial,100,16,100,4,0.9917983596719344,500,1.0,9,604.7685578271085,3.0,9916,1.0,2,0.023809523809523808,none
0.993,0.2857142857142857,0.0,70,0.8333333333333334,0,0.0,0.408248290463863,0.4068149018617609,Poisson,100,16,100,4,0.9929901862607651,500,1.0,9,13.648030049015803,3.0,9916,1.0,14,0.16666666666666666,none
0.9932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43494698145736876,Binomial,100,16,100,4,0.9931891025641025,500,1.0,9,7.290891722605,3.0,9916,1.0,16,0.19047619047619047,none
0.9919,0.0689655172413793,0.0,81,0.9642857142857143,0,0.0,0.1889822365046136,0.18821507162882092,NBinomial,100,16,100,4,0.9918975692707812,500,1.0,10,305.9385696431254,3.0,9916,1.0,3,0.03571428571428571,none
0.992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21734291521962726,Poisson,100,16,100,4,0.9919967987194878,500,1.0,10,149.9298969329272,3.0,9916,1.0,4,0.047619047619047616,none
0.9918,0.046511627906976744,0.0,82,0.9761904761904762,0,0.0,0.1543033499620919,0.1536692768866164,Binomial,100,16,100,4,0.9917983596719344,500,1.0,10,549.4499710375005,3.0,9916,1.0,2,0.023809523809523808,none
0.9923,0.15384615384615385,0.0,77,0.9166666666666666,0,0.0,0.28867513459481287,0.2875608060660616,NBinomial,100,16,100,4,0.9922946062243571,500,1.0,1,41.13700074242191,5.0,9916,1.0,7,0.08333333333333333,none
0.9932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43494698145736876,Poisson,100,16,100,4,0.9931891025641025,500,1.0,1,7.292098117289959,5.0,9916,1.0,16,0.19047619047619047,none
0.993,0.2857142857142857,0.0,70,0.8333333333333334,0,0.0,0.408248290463863,0.4068149018617609,Binomial,100,16,100,4,0.9929901862607651,500,1.0,1,8.430426746713128,5.0,9916,1.0,14,0.16666666666666666,none
0.993,0.2857142857142857,0.0,70,0.8333333333333334,0,0.0,0.408248290463863,0.4068149018617609,NBinomial,100,16,100,4,0.9929901862607651,500,1.0,2,17.056685178892483,5.0,9916,1.0,14,0.16666666666666666,none
0.9939,0.4299065420560748,0.0,61,0.7261904761904762,0,0.0,0.5232681184722836,0.521666018934278,Poisson,100,16,100,4,0.9938859376566102,500,1.0,2,3.6815362897082844,5.0,9916,1.0,23,0.27380952380952384,none
0.9939,0.4299065420560748,0.0,61,0.7261904761904762,0,0.0,0.5232681184722836,0.521666018934278,Binomial,100,16,100,4,0.9938859376566102,500,1.0,2,4.413625003316425,5.0,9916,1.0,23,0.27380952380952384,none
0.992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21734291521962726,NBinomial,100,16,100,4,0.9919967987194878,500,1.0,3,171.77977852961226,5.0,9916,1.0,4,0.047619047619047616,none
0.9925,0.19354838709677416,0.0,75,0.8928571428571429,0,0.0,0.32732683535398854,0.3260959396382003,Poisson,100,16,100,4,0.9924932439195275,500,1.0,3,45.102660339135426,5.0,9916,1.0,9,0.10714285714285714,none
0.9924,0.17391304347826084,0.0,76,0.9047619047619048,0,0.0,0.3086066999241838,0.30743081531144156,Binomial,100,16,100,4,0.9923939151321057,500,1.0,3,53.56311271145451,5.0,9916,1.0,8,0.09523809523809523,none
0.9924,0.17391304347826084,0.0,76,0.9047619047619048,0,0.0,0.3086066999241838,0.30743081531144156,NBinomial,100,16,100,4,0.9923939151321057,500,1.0,4,49.92345175964225,5.0,9916,1.0,8,0.09523809523809523,none
0.9935,0.36893203883495146,0.0,65,0.7738095238095238,0,0.0,0.47559486560567094,0.4740437103529527,Poisson,100,16,100,4,0.9934876264903316,500,1.0,4,6.2737486124790625,5.0,9916,1.0,19,0.2261904761904762,none
0.9935,0.36893203883495146,0.0,65,0.7738095238095238,0,0.0,0.47559486560567094,0.4740437103529527,Binomial,100,16,100,4,0.9934876264903316,500,1.0,4,8.720389047529645,5.0,9916,1.0,19,0.2261904761904762,none
0.9926,0.21276595744680848,0.0,74,0.8809523809523809,0,0.0,0.3450327796711771,0.3437525052017098,NBinomial,100,16,100,4,0.9925925925925926,500,1.0,5,14.854153831813909,5.0,9916,1.0,10,0.11904761904761904,none
0.9932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43494698145736876,Poisson,100,16,100,4,0.9931891025641025,500,1.0,5,6.545920686063742,5.0,9916,1.0,16,0.19047619047619047,none
0.9934,0.35294117647058826,0.0,66,0.7857142857142857,0,0.0,0.4629100498862757,0.461377154036255,Binomial,100,16,100,4,0.9933880985774394,500,1.0,5,4.249398409346236,5.0,9916,1.0,18,0.21428571428571427,none
0.9929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39199702157836475,NBinomial,100,16,100,4,0.992890757985381,500,1.0,6,15.986942084855574,5.0,9916,1.0,13,0.15476190476190477,none
0.9936,0.3846153846153846,0.0,64,0.7619047619047619,0,0.0,0.4879500364742666,0.486382950816461,Poisson,100,16,100,4,0.9935871743486974,500,1.0,6,6.210232354636938,5.0,9916,1.0,20,0.23809523809523808,none
0.9937,0.4112149532710281,0.043478260869565216,62,0.7380952380952381,1,0.0001008471157724889,0.5005173307126191,0.4987927522360004,Binomial,100,16,100,4,0.9937857071263907,500,0.9565217391304348,6,4.320602829403296,5.0,9915,0.9998991528842275,22,0.2619047619047619,none
0.9925,0.19354838709677416,0.0,75,0.8928571428571429,0,0.0,0.32732683535398854,0.3260959396382003,NBinomial,100,16,100,4,0.9924932439195275,500,1.0,7,34.29004960452491,5.0,9916,1.0,9,0.10714285714285714,none
0.9925,0.19354838709677416,0.0,75,0.8928571428571429,0,0.0,0.32732683535398854,0.3260959396382003,Poisson,100,16,100,4,0.9924932439195275,500,1.0,7,28.39499120420495,5.0,9916,1.0,9,0.10714285714285714,none
0.9925,0.19354838709677416,0.0,75,0.8928571428571429,0,0.0,0.32732683535398854,0.3260959396382003,Binomial,100,16,100,4,0.9924932439195275,500,1.0,7,29.504240760306704,5.0,9916,1.0,9,0.10714285714285714,none
0.9929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39199702157836475,NBinomial,100,16,100,4,0.992890757985381,500,1.0,8,18.384434472822985,5.0,9916,1.0,13,0.15476190476190477,none
0.9934,0.35294117647058826,0.0,66,0.7857142857142857,0,0.0,0.4629100498862757,0.461377154036255,Poisson,100,16,100,4,0.9933880985774394,500,1.0,8,7.758337445468832,5.0,9916,1.0,18,0.21428571428571427,none
0.9932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43494698145736876,Binomial,100,16,100,4,0.9931891025641025,500,1.0,8,9.35572171215689,5.0,9916,1.0,16,0.19047619047619047,none
0.9929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39199702157836475,NBinomial,100,16,100,4,0.992890757985381,500,1.0,9,11.634242174794146,5.0,9916,1.0,13,0.15476190476190477,none
0.9934,0.35294117647058826,0.0,66,0.7857142857142857,0,0.0,0.4629100498862757,0.461377154036255,Poisson,100,16,100,4,0.9933880985774394,500,1.0,9,5.186910598218361,5.0,9916,1.0,18,0.21428571428571427,none
0.9936,0.3846153846153846,0.0,64,0.7619047619047619,0,0.0,0.4879500364742666,0.486382950816461,Binomial,100,16,100,4,0.9935871743486974,500,1.0,9,5.822359915068156,5.0,9916,1.0,20,0.23809523809523808,none
0.993,0.2857142857142857,0.0,70,0.8333333333333334,0,0.0,0.408248290463863,0.4068149018617609,NBinomial,100,16,100,4,0.9929901862607651,500,1.0,10,8.743709307341755,5.0,9916,1.0,14,0.16666666666666666,none
0.9935,0.36893203883495146,0.0,65,0.7738095238095238,0,0.0,0.47559486560567094,0.4740437103529527,Poisson,100,16,100,4,0.9934876264903316,500,1.0,10,4.898356995906869,5.0,9916,1.0,19,0.2261904761904762,none
0.9932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43494698145736876,Binomial,100,16,100,4,0.9931891025641025,500,1.0,10,6.859119475447035,5.0,9916,1.0,16,0.19047619047619047,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,1,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,2,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,10,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,1,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,1,,2.0,0,,0,,none
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,Binomial,100,1,100,8,0.9972997299729973,500,1.0,1,162.67365031004107,2.0,9972,1.0,1,0.03571428571428571,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,2,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,3,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,3,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,3,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,4,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,4,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,4,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,5,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,5,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,5,,2.0,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,6,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,6,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,6,,2.0,0,,0,,none
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,NBinomial,100,1,100,8,0.9972997299729973,500,1.0,7,186.50021334186803,2.0,9972,1.0,1,0.03571428571428571,none
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,Poisson,100,1,100,8,0.9972997299729973,500,1.0,7,186.50021334186803,2.0,9972,1.0,1,0.03571428571428571,none
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,Binomial,100,1,100,8,0.9972997299729973,500,1.0,7,186.50021334186803,2.0,9972,1.0,1,0.03571428571428571,none
,,,0,,0,,,,NBinomial,100,1,100,8,,500,,8,,2.0,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,8,,500,,8,,2.0,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,8,,500,,8,,2.0,0,,0,,none
