NSAMPLES	MODEL	TRANS	REP	R2	X2	X2p	X2c	nMSE	PCC	RHO
430	Normal	blom	5	1.0	82834488.568	1.30444637858	-1.64794883115	2.00816556426	0.0345465065121	0.0147678549908
430	Normal	blom	50	1.0	476342781.084	1.16391067616	-1.71154397009	2.00923406968	0.0372185416377	0.00785094510093
430	Normal	blom	51	1.0	56861551.7482	1.14227904331	-1.72073136112	2.00149888606	0.0595826771152	0.0126448605088
430	Normal	blom	52	0.99999980197	337455933.02	1.30569991937	-1.56636604393	2.01068163702	0.0302691031518	0.0108035454283
430	Normal	blom	53	0.999999999992	390309923.642	1.21170599832	-1.66932914267	2.0043394751	0.0346169662154	0.0123919605897
430	Normal	blom	54	1.0	2402353343.94	1.2931326614	-1.59876878761	2.00093889722	0.0389946021203	0.0104243566621
430	Normal	blom	55	1.0	18083423.4364	1.24589656415	-1.65925508167	2.00257538009	0.0316745041746	0.0159615508315
430	Normal	blom	56	1.0	2271988195.76	1.22983459316	-1.65180875014	1.9984333106	0.0624054062036	0.0217892883967
430	Normal	blom	57	1.0	138755386.442	1.16664911162	-1.72207806806	2.01623539448	0.0461505120229	0.00242503740685
430	Normal	blom	58	1.0	524890538.8	1.19110254019	-1.71333670194	1.99456021059	0.0435499686903	0.0235388780289
430	Normal	blom	59	0.0	222162108.836	1.20006881348	-1.69259830359	2.02356429959	-0.00191488540384	0.00279800791514
430	Normal	blom	6	0.998956288859	68712888.8377	1.18484890551	-1.68122792841	1.99958502036	0.0239748633917	0.0126379314383
430	Normal	blom	60	0.0	72715718.0517	1.19396119753	-1.68899099351	2.01343572686	0.0153441361929	0.00512251857345
430	Normal	blom	61	1.0	654482568.88	1.30200152893	-1.61729547997	2.01546702833	0.0296301107582	0.00985842940927
430	Normal	blom	62	1.0	1884008277.54	1.22794007964	-1.66501704287	1.99993166539	0.0375628889164	0.0222485428472
430	Normal	blom	63	1.0	5655309517.29	1.18120467723	-1.67568515124	1.99312777808	0.0372079624413	0.0175628814618
430	Normal	blom	64	1.0	1134669869.53	1.21908301398	-1.66000466451	1.98489785959	0.0600469301869	0.0279892792346
430	Normal	blom	65	0.999999998151	478935212.904	1.25456302811	-1.64589926781	2.00710495609	0.0238508089147	0.00796965699813
430	Normal	blom	66	1.0	197773123.807	1.18650565818	-1.68018386684	2.00161258413	0.0450471055973	0.0120845631622
430	Normal	blom	67	0.999999785588	311069872.6	1.15519303208	-1.70238761597	1.99858472142	0.0326461666461	0.00780759086471
430	Normal	blom	68	1.0	191906723.052	1.24671916564	-1.70571719675	2.01135948876	0.046262453412	0.012823012701
430	Normal	blom	69	1.0	42659620.9134	1.2304409488	-1.72092178604	2.00624426011	0.0366342814849	0.0146646319338
430	Normal	blom	7	1.0	96873199.8828	1.17293151966	-1.70074847272	2.00472428788	0.0399941479022	0.0042256765574
430	Normal	blom	70	1.0	8158059710.98	1.19242998064	-1.68437649932	2.00195166134	0.0559094943241	0.00699560498466
430	Normal	blom	71	1.0	188489557.174	1.23298454259	-1.65780970368	1.99987756044	0.0369470439502	0.0154954542611
430	Normal	blom	72	1.0	101560558.605	1.33651971589	-1.58747911961	2.00315099583	0.05063341157	0.0217845174798
430	Normal	blom	73	1.0	354756751.853	1.19318504633	-1.69709467513	1.99086102228	0.0532929252981	0.0276685755838
430	Normal	blom	74	1.0	117257878.914	1.21983634697	-1.65978575382	2.00329147866	0.0336865627198	0.0114888201057
430	Normal	blom	75	0.999999999921	100758756.801	1.20844064635	-1.6614904002	1.99933840262	0.0105849479713	0.0140589766838
430	Normal	blom	76	1.0	81883221.2836	1.33846703046	-1.58981228707	1.993944617	0.0460351816057	0.0121919919051
430	Normal	blom	77	1.0	53314532.5843	1.20517476434	-1.68560580972	1.99881550051	0.0437199557097	0.0106480535791
430	Normal	blom	78	1.0	2299269564.65	1.21087180122	-1.64774118953	1.99207801553	0.0528797226624	0.018184156146
430	Normal	blom	79	1.0	1131691933.03	1.26511302821	-1.62688190744	2.0053738567	0.0515268034049	0.015939337073
430	Normal	blom	8	1.0	1903801475.13	1.18834512522	-1.67975585426	2.00065150629	0.0402072016568	0.00868698035528
430	Normal	blom	80	0.999999999819	901357447.103	1.22226897776	-1.64154315908	1.99981176247	0.0320300199697	0.0171625858286
430	Normal	blom	81	1.0	1334772683.46	1.23436825894	-1.68182794462	2.00427140932	0.0371039083549	0.01584937353
430	Normal	blom	82	1.0	285434180.427	1.22961814402	-1.68013422999	2.00969538781	0.0434494901789	0.0108384546843
430	Normal	blom	83	0.999999999974	376123588.893	1.20262010341	-1.69045013428	2.00645682637	0.0303578568248	0.0176234257937
430	Normal	blom	84	1.0	275823196.534	1.16468957966	-1.7214788378	2.00732855158	0.0387296843722	0.00865191481141
430	Normal	blom	85	0.999937597329	1961552687.36	1.22585648371	-1.68693120692	2.0168199179	0.00593610626372	0.00791945379556
430	Normal	blom	86	1.0	64010591.587	1.13059685195	-1.73769369422	2.00056634619	0.0450130080329	0.00724373754913
430	Normal	blom	87	1.0	3582733124.1	1.135989213	-1.76691459063	2.00377539111	0.0473744315118	0.0213648419515
430	Normal	blom	88	1.0	199687182.204	1.35105641727	-1.53621440318	1.99117447366	0.0372715318573	0.018863099518
430	Normal	blom	89	1.0	29978694.6593	1.21106842067	-1.68367690246	2.00953646772	0.0340341736237	0.00647895097834
430	Normal	blom	9	1.0	497822749.945	1.18194957583	-1.71574951695	2.00234497161	0.0434337848272	0.02058471949
430	Normal	blom	90	1.0	891290830.751	1.13205954761	-1.74552149614	1.99432850084	0.0397226944915	0.0173420471127
430	Normal	blom	91	1.0	308198375.934	1.25991878531	-1.6373581991	2.00592525011	0.0571938659595	0.0140352220081
430	Normal	blom	92	1.0	160281710.173	1.27508454168	-1.63162792183	2.00338153609	0.0334791187436	0.0169733889551
430	Normal	blom	93	1.0	394337798.956	1.09888665487	-1.75357424029	2.00397963479	0.0398167056706	0.00640410025431
430	Normal	blom	94	0.999999995481	91560707.6093	1.18607624316	-1.7028010257	1.99533970514	0.027295448266	0.0209222897867
430	Normal	blom	95	1.0	319681377.761	1.18373879205	-1.72067037102	1.98885377758	0.0454566961801	0.0178629495141
430	Normal	blom	96	0.0	2578423831.92	1.19133079493	-1.69845300954	1.99638370644	0.0130267558116	0.0176883765347
430	Normal	blom	97	0.0	184690877.645	1.19265153384	-1.67414920991	2.00285808306	0.000303793344893	0.0105727435395
430	Normal	blom	98	1.0	1689316089.08	1.26604581046	-1.61280785212	2.00525993106	0.0343062093281	0.00812978371865
430	Normal	blom	99	1.0	30471364.5231	1.09403141996	-1.76400045495	2.00220743296	0.0314360694312	0.00801729395565
430	Normal	boxcox	1	0.0	555467179.427	2.12706266686	-1.15250656786	2.08586370344	0.0182557218245	0.00521166286747
430	Normal	boxcox	10	1.0	196372551.165	3.31538470213	0.0938880969293	2.0687497855	0.0642807230697	0.0254753853329
430	Normal	boxcox	100	0.0	329463997.518	1.46273427428	-1.70621954454	2.09966671154	0.0128730515057	0.0148964266857
430	Normal	boxcox	11	0.999992372191	469679031.535	1.77635644761	-1.52629543064	2.08811430137	0.0399670117336	0.0209312381327
430	Normal	boxcox	12	0.995391036376	614195787.412	1.47066145911	-1.76898467955	2.07273471946	0.0365391020952	0.0192213893509
430	Normal	boxcox	13	1.0	323643779.917	3.29288367867	-0.0257425253221	2.04443564341	0.0502541827268	0.0138903946038
430	Normal	boxcox	14	0.999999675808	43635600.6813	2.09691506766	-1.21868961204	2.11406658517	0.0363278682931	0.0187422292636
430	Normal	boxcox	15	0.0	296126798.672	1.42510590657	-1.98266103969	2.09341529139	0.0234367338633	0.0126600961837
430	Normal	boxcox	16	0.999999995048	7795859279.92	2.00980478296	-1.30989489883	2.08365216005	0.0339049753927	0.0121958066108
430	Normal	boxcox	17	0.0	233527173.478	2.57346929268	-0.582962546528	2.07661712061	0.0117583720872	0.0132024460807
430	Normal	boxcox	18	1.0	154677659.125	1.97867722457	-1.24676318259	2.0763391924	0.0430846379061	0.0245055546671
430	Normal	boxcox	19	1.0	181445306.59	2.14407339564	-1.12548183957	2.08404548704	0.0710136171276	0.0206158773511
430	Normal	boxcox	2	0.999999999999	136223848.928	1.98750351101	-1.27938288769	2.04084528536	0.0382039120759	0.0204008741129
430	Normal	boxcox	20	1.0	48356158.4352	1.9437173721	-1.25500815471	2.09720135856	0.044552333469	0.0154567661249
430	Normal	boxcox	21	1.0	132091929.791	1.62275314419	-1.76696250801	2.07012902495	0.0479689553997	0.0232596656714
430	Normal	boxcox	22	0.999999999881	418682703.513	2.01868055462	-1.21979349397	2.08345984433	0.0652496914263	0.0135904694014
430	Normal	boxcox	23	0.999999999907	1038784744.68	1.94333297421	-1.2844311369	2.05878528155	0.0508774001232	0.0248929714341
430	Normal	boxcox	24	0.0	161711016.866	1.40696825909	-1.87674924161	2.11826627786	0.00304039293818	-0.00852768855776
430	Normal	boxcox	25	0.999999999999	587054670.716	1.80599092711	-1.42744085139	2.07506490743	0.0415302058129	0.0185765584695
430	Normal	boxcox	26	1.0	1153167465.51	2.43823301671	-0.851700528609	2.08114197279	0.0546463078334	0.0285754066773
430	Normal	boxcox	27	1.0	1534048873.9	2.24905957263	-0.913750420445	2.0748425671	0.0477834143766	0.0314723691273
430	Normal	boxcox	28	0.0	436433838.157	2.33103410618	-0.819326294829	2.06959002934	0.0160127345939	0.00842838476201
430	Normal	boxcox	29	0.0	14731376.3992	1.83383766203	-1.36318563365	2.07277114918	0.0242776684928	0.010293545227
430	Normal	boxcox	3	1.0	464694854.365	3.55033963355	0.407374903754	2.09683620391	0.0358341971946	0.00736041811027
430	Normal	boxcox	30	0.822694826558	205659390.808	1.78528575336	-1.50065497897	2.07934918195	0.0224344873376	0.00611310219574
430	Normal	boxcox	31	0.0	497027551.218	1.6014554654	-1.55777370253	2.12520905873	-0.0221304901794	0.00249997718053
430	Normal	boxcox	32	0.996386073372	190306703.722	1.71901808371	-1.51377650584	2.09304944095	0.0378997091385	0.0138369902128
430	Normal	boxcox	33	0.999999179892	311260344.807	1.80138376551	-1.41848459149	2.03980454221	0.031355420946	0.0131222086321
430	Normal	boxcox	34	0.999997910078	260797696.426	2.45495081908	-0.835171785253	2.08181397144	0.0136588099217	0.0171881629414
430	Normal	boxcox	35	0.999999999998	2451709653.82	3.06943184914	-0.193257433494	2.05311395137	0.0326473416849	0.0202620660811
430	Normal	boxcox	36	1.0	288369962.948	2.83648239567	-0.447187092223	2.10939928654	0.0448370603051	0.0144183417576
430	Normal	boxcox	37	0.999999996529	372037378.366	2.45999989788	-0.711047486684	2.05584046647	0.0337543956258	0.0218975246473
430	Normal	boxcox	38	0.992196957057	110817171.32	1.86171880567	-1.42075374539	2.07180316546	0.0284480255952	0.0150577784939
430	Normal	boxcox	39	1.0	993498369.993	2.12371695629	-1.07019494182	2.05668654547	0.0399519277799	0.0174496585259
430	Normal	boxcox	4	0.999999999996	38017833.6792	2.69044752428	-0.587206637617	2.04810422239	0.0399870699551	0.0303829378823
430	Normal	boxcox	40	1.0	908339606.335	2.42097251702	-0.844612348221	2.08605605412	0.0593833574805	0.0172181685102
430	Normal	boxcox	41	0.999999950193	1030612703.26	1.50800605893	-1.84717611052	2.0957237067	0.039067237033	0.01202684316
430	Normal	boxcox	42	1.0	347244476.159	1.43896847828	-1.78251372929	2.02987683165	0.0550286139901	0.0216533934691
430	Normal	boxcox	43	1.0	2781334191.12	1.91753818074	-1.62371298186	2.06784769487	0.0585994307108	0.012783524141
430	Normal	boxcox	44	0.999979627576	64265349.4289	2.80461682306	-0.562378701744	2.10105745461	0.0472255147098	0.00531461534419
430	Normal	boxcox	45	0.999999301101	267373217.141	1.85905263534	-1.38845094416	2.05502274022	0.0591818778089	0.0173337043824
430	Normal	boxcox	46	1.0	141945665.668	1.94408452319	-1.43815779073	2.04761821363	0.066683948846	0.0187184790708
430	Normal	boxcox	47	0.99999560014	904329109.625	1.84656434229	-1.37794139364	2.08843248071	0.0328768460998	0.0198286232408
430	Normal	boxcox	48	0.99999549717	796792972.876	1.88586343375	-1.39923595859	2.09534404496	0.0275781824529	0.011871229319
430	Normal	boxcox	49	0.0	36217870.1995	1.76139495501	-1.4533200324	2.10353827792	0.0381995966396	0.0118706809349
430	Normal	boxcox	5	0.999999882911	306682225.12	1.77095676341	-1.70956455455	2.08820384561	0.0405310054883	0.00585590462692
430	Normal	boxcox	50	0.999999999952	29070898.529	1.74538795532	-1.48662991369	2.09560859775	0.0448124679216	0.0169492833453
430	Normal	boxcox	51	1.0	606345946.902	1.56352550197	-1.60997720645	2.05958552657	0.0647433904327	0.0322680891943
430	Normal	boxcox	52	0.999999999998	400566064.972	2.91467015695	-0.295250683209	2.10191769689	0.0388308546104	0.0121767395641
430	Normal	boxcox	53	0.999999995789	41252489.6043	2.27120760704	-0.985402942689	2.07886221422	0.0312823438807	0.016482611977
430	Normal	boxcox	54	1.0	56617160.5418	2.36733540859	-0.916994862914	2.10252861909	0.0536174007386	0.0230160848735
430	Normal	boxcox	55	0.99999999868	144628809.413	1.69947989718	-1.63398999998	2.0813887228	0.051359287065	0.0195464863444
430	Normal	boxcox	56	1.0	332433296.744	1.57818323196	-1.67546411522	2.11119967031	0.0593920351855	0.0116286789369
430	Normal	boxcox	57	0.999999999046	71498596.5177	2.66059524338	-0.607169768369	2.07176660988	0.0520852630141	0.0228429519016
430	Normal	boxcox	58	1.0	6394890923.62	3.06416371784	-0.248171160008	2.04381274202	0.0545694932807	0.0135812367847
430	Normal	boxcox	59	0.0	265592243.4	2.59776943535	-0.686178238033	2.09693672293	0.00518025471409	0.00905584166822
430	Normal	boxcox	6	0.969403366964	517172972.974	1.84971195106	-1.32474805422	2.04539106	0.024670069897	0.0228340867041
430	Normal	boxcox	60	0.498639917741	23274210.7469	2.1191148223	-1.14741651952	2.0440686261	0.0184503479682	0.00735147382812
430	Normal	boxcox	61	0.999999999981	152721431.133	2.33673139642	-1.0376020436	2.06429450976	0.0426279965273	0.021129249784
430	Normal	boxcox	62	1.0	447433978.472	1.66196816809	-1.63006834035	2.05232536817	0.0492850008008	0.0267841290628
430	Normal	boxcox	63	1.0	123343584.967	1.56335099927	-1.58048861569	2.06365365651	0.041345618885	0.0161221011345
430	Normal	boxcox	64	1.0	107301371.151	1.88613012788	-1.33875434448	2.06915320941	0.0521128189018	0.0142011259288
430	Normal	boxcox	65	0.949425318135	638908788.71	2.01436068314	-1.29638507821	2.0426723456	0.0213254891735	0.0233851087769
430	Normal	boxcox	66	1.0	213858201.403	1.66661748767	-1.53350887988	2.06617063626	0.0469914965653	0.00981713761879
430	Normal	boxcox	67	0.999999997768	2251574359.01	1.67193558099	-1.47541182624	2.05389048253	0.0428401042299	0.0144948133073
430	Normal	boxcox	68	1.0	1243439830.44	2.74693503055	-0.721157751712	2.07072314093	0.0542473336397	0.0129556411457
430	Normal	boxcox	69	1.0	149360395.732	2.79518616689	-0.671825980636	2.08285771811	0.0504073120117	0.00925791601752
430	Normal	boxcox	7	0.999998979572	2761428965.87	1.47587589016	-1.72369862027	2.08055338853	0.0346906957	0.0133475876765
430	Normal	boxcox	70	1.0	1721338509.93	2.27252973311	-0.949821438356	2.02394970096	0.0656108007734	0.0275991117067
430	Normal	boxcox	71	1.0	31160915.5556	3.02454849615	-0.24481625604	2.05616907689	0.046411309717	0.0209848288411
430	Normal	boxcox	72	1.0	34238884.0193	1.51412566787	-1.86431793118	2.06654481477	0.0543306541836	0.0118331810573
430	Normal	boxcox	73	1.0	72080036.163	2.70415095249	-0.571210196281	2.06090221778	0.0520873870936	0.0217633483633
430	Normal	boxcox	74	0.69150611029	2088017692.04	1.98985174466	-1.23955156867	2.09252533537	0.034255826927	0.0183301098701
430	Normal	boxcox	75	0.999999999921	277397467.428	1.82828129101	-1.36792724749	2.07936304192	0.0303521351978	0.00576699396412
430	Normal	boxcox	76	1.0	267344252.009	1.87127445873	-1.52820087299	2.08998618472	0.0575365307736	0.0157327845355
430	Normal	boxcox	77	0.999999999975	296477593.073	1.94207578381	-1.34510165709	2.06603349804	0.0438468728826	0.0164486747125
430	Normal	boxcox	78	0.996268949357	217472096.405	2.02078647468	-1.13068762783	2.0671583914	0.0527186362706	0.0200685896676
430	Normal	boxcox	79	1.0	276843517.578	2.39399165901	-0.887050329375	2.09324026391	0.0532549512391	0.00845392996075
430	Normal	boxcox	8	1.0	2131447677.14	2.27978057971	-0.908680428839	2.08430467159	0.0371064924924	0.0166329428015
430	Normal	boxcox	80	0.0	407531384.988	2.00548589805	-1.16593558804	2.08852116216	0.0272139521153	0.00868631752384
430	Normal	boxcox	81	1.0	173769644.201	1.93258244478	-1.43851092328	2.10234027696	0.0466469887989	0.00152230224682
430	Normal	boxcox	82	1.0	25168345.3082	2.10932881858	-1.25085414139	2.07713563752	0.0596732942139	0.0208617352987
430	Normal	boxcox	83	0.999999999996	155428116.581	2.02131534394	-1.27047471147	2.05750262599	0.0427369200511	0.0166970362971
430	Normal	boxcox	84	1.0	207585900.19	1.65115251162	-1.62502384661	2.0610608604	0.0421500090339	0.0277478899538
430	Normal	boxcox	85	0.0	820348518.404	1.34116826785	-1.99613395398	2.09493788515	0.00622645644076	-0.000694900460979
430	Normal	boxcox	86	0.999999999953	79919977.936	1.87943799065	-1.33354889453	2.07240693111	0.0446844375791	0.0155464633402
430	Normal	boxcox	87	1.0	12524255.669	2.05303706342	-1.27687080055	2.04063424776	0.0685021140518	0.0190349621435
430	Normal	boxcox	88	1.0	109563117.242	2.58451917776	-0.668465849307	2.11482584818	0.0436732338582	0.00467888865838
430	Normal	boxcox	89	0.999999942862	121393670.53	1.42351896733	-1.86415734666	2.10801732144	0.0401660880097	0.0163224291806
430	Normal	boxcox	9	1.0	2303744980.04	1.959383346	-1.35524368763	2.07366241362	0.0553314405524	0.0177594164851
430	Normal	boxcox	90	0.99995712183	90571872.3013	1.77458750783	-1.45308495716	2.06175974427	0.0417902935211	0.011476617503
430	Normal	boxcox	91	1.0	157323937.695	1.6942953171	-1.60457516607	2.03202051776	0.0680444712893	0.0161906369932
430	Normal	boxcox	92	1.0	217205376.989	3.30777796377	-0.0259221301212	2.09584086759	0.0480619788566	0.018912160088
430	Normal	boxcox	93	0.999999999834	499351752.307	1.87128868699	-1.29689572174	2.03215574229	0.036377305493	0.0195264864046
430	Normal	boxcox	94	0.81357095062	221842810.368	1.78711511394	-1.48064907344	2.11717887034	0.030284093808	0.0125010764875
430	Normal	boxcox	95	1.0	36787519.8505	1.92234749159	-1.40768826384	2.07151579792	0.0569328571484	0.0214585538439
430	Normal	boxcox	96	0.0	658471485.904	1.74006309506	-1.52850447833	2.07038034667	0.0144816634705	0.0164802482692
430	Normal	boxcox	97	0.999952885787	180354877.769	2.37901044859	-0.822901352383	2.08160240128	0.00838988136707	0.00548901713802
430	Normal	boxcox	98	1.0	209820943.934	1.5898993526	-1.63577619723	2.0740658642	0.0455670975647	0.0125687080918
430	Normal	boxcox	99	1.0	53321784.5575	1.68750386057	-1.49048327352	2.06735292531	0.0461017184376	0.0157859870506
430	Normal	log	1	0.0	1429359796.79	2.34104680935	0.225351130647	2.07510762109	0.0283336632603	0.0226492943366
430	Normal	log	10	1.0	40684489.6343	4.30745247471	2.23865627736	2.06531184835	0.0981050446242	0.0218126258997
430	Normal	log	100	0.999607164602	1161790507.29	1.47402901537	-0.542210969608	2.08810653592	0.0294564613855	0.0121549535309
430	Normal	log	11	1.0	682800639.742	1.78737566656	-0.34693890049	2.06549468334	0.0816670966326	0.0147261277841
430	Normal	log	12	1.0	1604121602.94	1.54223975974	-0.534678355471	2.06555007074	0.069238873032	0.0111420015076
430	Normal	log	13	1.0	618403579.407	3.88068786668	1.7209039615	2.06736979805	0.0910225210065	0.0157182757157
430	Normal	log	14	1.0	1009944212.05	2.39942080869	0.250539282663	2.0659327176	0.0704754481163	0.023850304346
430	Normal	log	15	0.0	4432063196.12	1.54450124806	-0.687074481825	2.07224802908	0.0431457429809	0.0147520693086
430	Normal	log	16	1.0	3131754323.46	2.09960579108	-0.053111040842	2.06563899467	0.0827484204244	0.0258737174431
430	Normal	log	17	0.0	1149923767.85	3.03860041487	1.02442774401	2.08675715496	0.0202547089564	0.0199998035961
430	Normal	log	18	1.0	1621700255.1	2.05444086612	-0.0109746192433	2.06208915922	0.0700337853645	0.0240104325175
430	Normal	log	19	1.0	4184150109.62	2.52610276364	0.417290773385	2.07267938548	0.112748630483	0.0148389009536
430	Normal	log	2	1.0	89308661.7952	2.11032796995	0.00342906110363	2.07224434982	0.0654080162313	0.00942629619211
430	Normal	log	20	1.0	184752790.645	2.05433108375	0.0141496980768	2.0672756961	0.0706853659148	0.016261688095
430	Normal	log	21	1.0	3325455032.76	1.7346461876	-0.478894563754	2.05909488738	0.0870169359528	0.0208949057829
430	Normal	log	22	1.0	673097888.944	2.19939198089	0.12010101567	2.04632610719	0.0885041026527	0.0341828313105
430	Normal	log	23	1.0	4260654971.1	1.91425673861	-0.152026432216	2.03529569269	0.076757449292	0.0318110844353
430	Normal	log	24	0.0	3732817224.86	1.45221314243	-0.666730063051	2.07377086374	0.013114546284	0.00931765613794
430	Normal	log	25	1.0	878463492.25	2.01454718319	-0.0602954695829	2.07322407473	0.069343074875	0.00382792101669
430	Normal	log	26	1.0	2443260234.9	2.77550255112	0.655256335705	2.06005182485	0.0882724531695	0.0257522260195
430	Normal	log	27	1.0	522633316.924	2.39701760548	0.381900286547	2.07155857708	0.094172877568	0.0223885964056
430	Normal	log	28	0.0	1112801849.75	2.54822955143	0.541983440921	2.08737227813	0.0274671713486	-0.000329666248209
430	Normal	log	29	0.0	114088097.292	1.98770485639	-0.058871584593	2.08081868339	0.0458865699088	0.00947043600494
430	Normal	log	3	0.999999974422	329664694.317	4.42415199746	2.42557994529	2.06535869968	0.0510879258508	0.0199181398774
430	Normal	log	30	1.0	138213800.897	1.80237842028	-0.322415368427	2.04420978741	0.059175320014	0.0264535849084
430	Normal	log	31	0.0	260965433.775	1.63214491656	-0.375184103493	2.10122345354	-0.00874404359736	-0.00384126252002
430	Normal	log	32	1.0	1139299809.19	1.78120283256	-0.300217307118	2.05282676369	0.0783776980606	0.033073231804
430	Normal	log	33	1.0	967154805.299	1.93087765774	-0.138101432957	2.0640242767	0.0604155894622	0.0206050310143
430	Normal	log	34	0.0	5643880827.12	2.73461653306	0.607819121856	2.09510155244	0.0251843597293	0.00738098101954
430	Normal	log	35	1.0	6068563418.32	3.52224901314	1.41853331048	2.04471900222	0.0634259995928	0.0285165570095
430	Normal	log	36	1.0	4884433035.73	3.13308773146	1.02333344967	2.07654146608	0.0728110041619	0.0126742152632
430	Normal	log	37	0.846333368487	8419209839.13	2.7646285358	0.743557590229	2.0494959169	0.0490625145058	0.021657886506
430	Normal	log	38	0.999999381058	235513591.994	2.01951970978	-0.102056843587	2.06779331232	0.0446514496352	0.0120544739616
430	Normal	log	39	1.0	2889334796.32	2.28213704098	0.246735326642	2.04677855979	0.0634056228915	0.0302951056957
430	Normal	log	4	1.0	6619285882.2	3.15925696369	1.04846541337	2.07028738366	0.0661471013941	0.0260768033941
430	Normal	log	40	1.0	3001217151.59	2.90393707453	0.799625481219	2.03896268943	0.104529691446	0.0325769616077
430	Normal	log	41	0.999999999696	2871017947.16	1.55356772297	-0.629804281838	2.08504195736	0.0498600085343	0.0118071575978
430	Normal	log	42	1.0	842216783.223	1.49935379173	-0.565289179278	2.052859755	0.0987819372026	0.020053938796
430	Normal	log	43	1.0	3153916388.68	2.28442632185	-0.0683334557528	2.06624039189	0.103480619388	0.022192823903
430	Normal	log	44	1.0	7210990561.81	3.19621741186	1.00443275937	2.06291440239	0.0850044940973	0.0136289901988
430	Normal	log	45	1.0	1618531738.99	2.02394991536	-0.0675279873923	2.05652961354	0.105776344837	0.0200906515479
430	Normal	log	46	1.0	511449136.367	2.06849611703	-0.138552740944	2.01688724102	0.118174272474	0.0417364431109
430	Normal	log	47	1.0	169151105.396	1.8631301604	-0.203081943819	2.06913623824	0.0720610781884	0.0283326230353
430	Normal	log	48	1.0	601827210.962	1.84717820343	-0.272542543567	2.07408436963	0.0598367691457	0.021971629085
430	Normal	log	49	1.0	6865334206.45	1.88756177041	-0.175121850619	2.06846501068	0.0735349632931	0.0204320250492
430	Normal	log	5	1.0	1967173622.65	2.0222938223	-0.276658327626	2.07127356289	0.0782500417258	0.013535469452
430	Normal	log	50	1.0	1045078216.32	1.86525948305	-0.209469350472	2.08127246875	0.0771938295506	0.0168963515381
430	Normal	log	51	1.0	4038858658.37	1.55144538171	-0.468801607486	2.03240017096	0.115573328198	0.033535653724
430	Normal	log	52	0.999999999969	4024095933.06	3.29097154152	1.23394953249	2.07405160946	0.0544571349905	0.0181881521342
430	Normal	log	53	0.999999999983	1178693061.35	2.68365984803	0.586547956627	2.07753759849	0.0558454283582	0.00356762022547
430	Normal	log	54	1.0	592002293.762	2.53527469781	0.415074475413	2.07171111186	0.0780738809179	0.0218053166823
430	Normal	log	55	1.0	701181580.512	1.79369015214	-0.369429012418	2.05581721966	0.0903647488196	0.0248071745739
430	Normal	log	56	1.0	4622572951.36	1.52970320661	-0.557170055544	2.0429968329	0.110722600211	0.0319157203534
430	Normal	log	57	1.0	7005686548.61	2.99408464523	0.887680348817	2.06325688183	0.091127663159	0.0213876695064
430	Normal	log	58	1.0	6689498746.78	3.47512863748	1.32540680003	2.0382005963	0.0934248092636	0.0368830950802
430	Normal	log	59	0.0	154789535.929	2.95135654144	0.830821644	2.08921349272	0.0176831769834	0.0020191163787
430	Normal	log	6	0.999666282344	1363577564.17	1.92787099151	-0.0985243414285	2.07570096212	0.0462934478961	0.00853916667669
430	Normal	log	60	0.0	244608032.954	2.287553173	0.182900513494	2.05758378464	0.0378930470359	0.0162039765729
430	Normal	log	61	1.0	426936240.391	2.66301853878	0.463591260434	2.07334378664	0.0783323539515	0.0186011925692
430	Normal	log	62	1.0	218543526.244	1.65527876838	-0.467277083492	2.04819789494	0.0827593035704	0.0288977622064
430	Normal	log	63	1.0	1911157691.8	1.6209967643	-0.377471773304	2.04781743995	0.0767928283323	0.0305793097858
430	Normal	log	64	1.0	1559685784.78	2.04183934841	-0.031663273157	2.02417232193	0.122894564313	0.0374901197475
430	Normal	log	65	0.999999987041	61742066879.4	2.10515213088	-0.0365612418425	2.06233835696	0.0477711547726	0.0190408156602
430	Normal	log	66	1.0	711598919.217	1.72790771769	-0.313580269319	2.05062776963	0.0848281129721	0.0251657454035
430	Normal	log	67	1.0	614879169.623	1.63900264969	-0.359776850225	2.04755819281	0.0755669656776	0.0189988926861
430	Normal	log	68	1.0	3187523261.87	3.27692147898	0.984707157786	2.06756982148	0.0974443731234	0.0175850326079
430	Normal	log	69	1.0	2926161902.81	3.49581018002	1.20689586821	2.06491460235	0.0924187677978	0.0229784897298
430	Normal	log	7	1.0	516883182.165	1.55014241542	-0.49450351166	2.05259860846	0.0684907584161	0.0256279432461
430	Normal	log	70	1.0	1275637209.51	2.52149725774	0.45042563133	2.05903907214	0.10098590051	0.0162233685064
430	Normal	log	71	1.0	22509199193.5	3.46976897771	1.3635169811	2.05842587914	0.0707120887768	0.0261670031778
430	Normal	log	72	1.0	2933853708.33	1.55668923494	-0.646410087798	2.06501889159	0.0812449565065	0.0110686142444
430	Normal	log	73	1.0	1076336172.67	2.95781371956	0.846747746926	2.04790910224	0.0996602547798	0.0250176305213
430	Normal	log	74	1.0	1103694229.66	1.93928485062	-0.12556407912	2.06586599468	0.0641375639308	0.0107699469876
430	Normal	log	75	1.0	311900787.926	1.90899611824	-0.137979699092	2.07169415491	0.0480063551544	0.0179985777747
430	Normal	log	76	1.0	148889539.381	2.02452865636	-0.200084536333	2.07194124127	0.0926707480533	0.01197185764
