ACC	F1	FDR	FN	FNR	FP	FPR	G	MCC	MODEL	NPV	NSAMPLES	PPV	REP	RSS	TN	TNR	TP	TPR	TRANS
0.999265059936	0.0	1.0	4	1.0	25	0.000633633253073	0.0	-0.000253520778671	Binomial	0.99989856469	226	0.0	73	nan	39430	0.999366366747	0	0.0	none
0.999621269505	0.117647058824	0.923076923077	3	0.75	12	0.000303014999242	0.138675049056	0.138522707893	Binomial	0.99992422903	226	0.0769230769231	74	0.297224965377	39590	0.999696985001	1	0.25	none
0.999671592775	0.0	1.0	4	1.0	9	0.000227381824613	0.0	-0.000151597458518	Binomial	0.999898928644	226	0.0	75	nan	39572	0.999772618175	0	0.0	none
0.999619453535	0.210526315789	0.866666666667	2	0.5	13	0.000329840407987	0.258198889747	0.258064575767	Binomial	0.999949241155	226	0.133333333333	76	0.838592623788	39400	0.999670159592	2	0.5	none
0.999468650372	0.0	1.0	4	1.0	17	0.000430183713751	0.0	-0.00020870408268	Binomial	0.999898746994	226	0.0	77	nan	39501	0.999569816286	0	0.0	none
0.999242940419	0.117647058824	0.933333333333	2	0.5	28	0.000706660273074	0.182574185835	0.182375995961	Binomial	0.999949491123	226	0.0666666666667	78	1.09079312757	39595	0.999293339727	2	0.5	none
0.999646142958	0.125	0.916666666667	3	0.75	11	0.000278058645096	0.144337567297	0.144191610337	Binomial	0.999924150485	226	0.0833333333333	79	0.250503256701	39549	0.999721941355	1	0.25	none
0.9992147923	0.0	1.0	4	1.0	27	0.000683959874354	0.0	-0.00026333300274	Binomial	0.99989861354	226	0.0	8	nan	39449	0.999316040126	0	0.0	none
0.999344923154	0.0	1.0	4	1.0	22	0.000554351660535	0.0	-0.000236429966	Binomial	0.999899163053	226	0.0	80	nan	39664	0.999445648339	0	0.0	none
0.999518999519	0.0952380952381	0.941176470588	3	0.75	16	0.000405094057777	0.121267812518	0.121091242598	Binomial	0.999924019856	226	0.0588235294118	81	0.575672359875	39481	0.999594905942	1	0.25	none
0.999567792947	0.0	1.0	4	1.0	13	0.000330544890539	0.0	-0.000183374298418	Binomial	0.9998982706	226	0.0	82	nan	39316	0.999669455109	0	0.0	none
0.999421121514	0.08	0.952380952381	3	0.75	20	0.000503423278292	0.109108945118	0.10891253805	Binomial	0.999924454181	226	0.047619047619	83	0.532598153902	39708	0.999496576722	1	0.25	none
0.999519510406	0.0	1.0	4	1.0	15	0.000379372265358	0.0	-0.000195934252403	Binomial	0.99989880591	226	0.0	84	nan	39524	0.999620627735	0	0.0	none
0.99953966549	0.181818181818	0.888888888889	2	0.5	16	0.000409228093509	0.235702260396	0.235551524705	Binomial	0.999948828165	226	0.111111111111	85	0.309741237591	39082	0.999590771906	2	0.5	none
0.999493952735	0.0909090909091	0.944444444444	3	0.75	17	0.000430183713751	0.117851130198	0.117669184765	Binomial	0.999924058323	226	0.0555555555556	86	0.814050900836	39501	0.999569816286	1	0.25	none
0.999315016363	0.0	1.0	4	1.0	23	0.000583563798747	0.0	-0.000243421607862	Binomial	0.999898461695	226	0.0	87	nan	39390	0.999416436201	0	0.0	none
0.999620262778	0.0	1.0	4	1.0	11	0.000278502164721	0.0	-0.000167958008451	Binomial	0.999898708534	226	0.0	88	nan	39486	0.999721497835	0	0.0	none
0.999291910073	0.0666666666667	0.961538461538	3	0.75	25	0.00063228710893	0.0980580675691	0.0978372869005	Binomial	0.999924083306	226	0.0384615384615	89	0.491819376457	39514	0.999367712891	1	0.25	none
0.999390801097	0.0	1.0	4	1.0	20	0.000507717303006	0.0	-0.000227104207153	Binomial	0.999898415278	226	0.0	9	nan	39372	0.999492282697	0	0.0	none
0.999594515827	0.2	0.875	2	0.5	14	0.000354834621721	0.25	0.249860582372	Binomial	0.999949293918	226	0.125	90	1.43516532248	39441	0.999645165378	2	0.5	none
0.999547443053	0.1	0.9375	3	0.75	15	0.000377168720141	0.125	0.124830249887	Binomial	0.999924543488	226	0.0625	91	0.452472729078	39755	0.99962283128	1	0.25	none
0.99936474056	0.137931034483	0.92	2	0.5	23	0.000584498094028	0.2	0.199819526939	Binomial	0.99994914694	226	0.08	92	0.569385590559	39327	0.999415501906	2	0.5	none
0.999774079373	0.0	1.0	4	1.0	5	0.000125524062963	0.0	-0.000112273544351	Binomial	0.999899578229	226	0.0	93	nan	39828	0.999874475937	0	0.0	none
0.999268950566	0.0	1.0	4	1.0	25	0.000630278583134	0.0	-0.000252178197949	Binomial	0.999899102008	226	0.0	94	nan	39640	0.999369721417	0	0.0	none
0.999121419786	0.0540540540541	0.969696969697	3	0.75	32	0.000803354002962	0.0870388279778	0.0867907353114	Binomial	0.99992463069	226	0.030303030303	95	0.747350898626	39801	0.999196645997	1	0.25	none
0.999899537874	0.0	0.0	4	1.0	0	0.0	0.0	0.0	Binomial	0.999899537874	226	0.0	96	nan	39812	1.0	0	0.0	none
0.999646518204	0.125	0.916666666667	3	0.75	11	0.000277763749306	0.144337567297	0.144191765147	Binomial	0.999924230944	226	0.0833333333333	97	2.09294330879	39591	0.999722236251	1	0.25	none
0.999419895077	0.148148148148	0.913043478261	2	0.5	21	0.000529714458682	0.208514414057	0.208343439748	Binomial	0.999949526814	226	0.0869565217391	98	1.03360331752	39623	0.999470285541	2	0.5	none
0.999314651234	0.0689655172414	0.96	3	0.75	24	0.000609260763607	0.1	0.0997828965294	Binomial	0.999923801783	226	0.04	99	0.510253778023	39368	0.999390739236	1	0.25	none
0.999898951623	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898951623	226	0.0	1	nan	39581	1.0	0	0.0	none
0.999645955036	0.222222222222	0.857142857143	2	0.5	12	0.000303497812287	0.267261241912	0.267132798569	NBinomial	0.999949404235	226	0.142857142857	10	0.844735406664	39527	0.999696502188	2	0.5	none
0.999898304223	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898304223	226	0.0	100	nan	39329	1.0	0	0.0	none
0.999899959984	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899959984	226	0.0	11	nan	39980	1.0	0	0.0	none
0.999362700112	0.0	1.0	4	1.0	21	0.000535386498062	0.0	-0.000233712476067	NBinomial	0.999897977402	226	0.0	12	nan	39203	0.999464613502	0	0.0	none
0.999898736741	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898736741	226	0.0	13	nan	39497	1.0	0	0.0	none
0.999898520943	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898520943	226	0.0	14	nan	39413	1.0	0	0.0	none
0.999898844296	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898844296	226	0.0	15	nan	39539	1.0	0	0.0	none
0.999723437421	0.0	1.0	4	1.0	7	0.000176012069399	0.0	-0.00013305763672	NBinomial	0.999899414087	226	0.0	16	nan	39763	0.999823987931	0	0.0	none
0.999418663431	0.148148148148	0.913043478261	2	0.5	21	0.000530839231547	0.208514414057	0.208343076634	NBinomial	0.99994941959	226	0.0869565217391	17	1.11947857331	39539	0.999469160768	2	0.5	none
0.999897648474	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999897648474	226	0.0	18	nan	39077	1.0	0	0.0	none
0.999899165595	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899165595	226	0.0	19	nan	39665	1.0	0	0.0	none
0.999899537874	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899537874	226	0.0	2	nan	39812	1.0	0	0.0	none
0.999643303014	0.125	0.916666666667	3	0.75	11	0.000280290482864	0.144337567297	0.1441904387	NBinomial	0.999923541555	226	0.0833333333333	20	1.87652511156	39234	0.999719709517	1	0.25	none
0.999898951623	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898951623	226	0.0	21	nan	39581	1.0	0	0.0	none
0.999899058723	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899058723	226	0.0	22	nan	39623	1.0	0	0.0	none
0.999670894408	0.0	1.0	4	1.0	9	0.000227865407499	0.0	-0.000151919887884	NBinomial	0.999898713664	226	0.0	23	nan	39488	0.999772134593	0	0.0	none
0.999519510406	0.0952380952381	0.941176470588	3	0.75	16	0.000404663749715	0.121267812518	0.121091430187	NBinomial	0.999924100592	226	0.0588235294118	24	1.15917176336	39523	0.99959533625	1	0.25	none
0.999898628957	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898628957	226	0.0	25	nan	39455	1.0	0	0.0	none
0.999898682877	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898682877	226	0.0	26	nan	39476	1.0	0	0.0	none
0.999898682877	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898682877	226	0.0	27	nan	39476	1.0	0	0.0	none
0.999515652085	0.0952380952381	0.941176470588	3	0.75	16	0.000407913522333	0.121267812518	0.121090013475	NBinomial	0.999923490857	226	0.0588235294118	28	0.458333557485	39208	0.999592086478	1	0.25	none
0.999898412698	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898412698	226	0.0	29	nan	39371	1.0	0	0.0	none
0.999770694795	0.0	1.0	4	1.0	5	0.000127404764938	0.0	-0.000113955737883	NBinomial	0.999898073591	226	0.0	3	nan	39240	0.999872595235	0	0.0	none
0.999898086575	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898086575	226	0.0	30	nan	39245	1.0	0	0.0	none
0.999898412698	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898412698	226	0.0	31	nan	39371	1.0	0	0.0	none
0.999771184502	0.0	1.0	4	1.0	5	0.000127132650207	0.0	-0.000113712344874	NBinomial	0.999898291294	226	0.0	32	nan	39324	0.99987286735	0	0.0	none
0.999798010402	0.0	1.0	4	1.0	4	0.000101004999747	0.0	-0.000101004999747	NBinomial	0.999898995	226	0.0	33	nan	39598	0.999898995	0	0.0	none
0.999898466849	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898466849	226	0.0	34	nan	39392	1.0	0	0.0	none
0.999898574978	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898574978	226	0.0	35	nan	39434	1.0	0	0.0	none
0.999393709739	0.0769230769231	0.954545454545	3	0.75	21	0.000530557590763	0.106600358178	0.106398323457	NBinomial	0.999924171574	226	0.0454545454545	36	0.636818640244	39560	0.999469442409	1	0.25	none
0.999797365755	0.0	1.0	4	1.0	4	0.000101327388793	0.0	-0.000101327388793	NBinomial	0.999898672611	226	0.0	37	nan	39472	0.999898672611	0	0.0	none
0.999898086575	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898086575	226	0.0	38	nan	39245	1.0	0	0.0	none
0.999898574978	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898574978	226	0.0	39	nan	39434	1.0	0	0.0	none
0.999899325481	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899325481	226	0.0	4	nan	39728	1.0	0	0.0	none
0.999873151178	0.0	1.0	4	1.0	1	2.53723390759e-05	0.0	-5.07427469954e-05	NBinomial	0.999898518368	226	0.0	40	nan	39412	0.999974627661	0	0.0	none
0.99989948486	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.99989948486	226	0.0	41	nan	39791	1.0	0	0.0	none
0.99989835849	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.99989835849	226	0.0	42	nan	39350	1.0	0	0.0	none
0.99989948486	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.99989948486	226	0.0	43	nan	39791	1.0	0	0.0	none
0.999898249898	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898249898	226	0.0	44	nan	39308	1.0	0	0.0	none
0.999898574978	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898574978	226	0.0	45	nan	39434	1.0	0	0.0	none
0.999696048632	0.142857142857	0.9	3	0.75	9	0.000227986624785	0.158113883008	0.157981697967	NBinomial	0.999923992906	226	0.1	46	0.44212299894	39467	0.999772013375	1	0.25	none
0.99946638207	0.0869565217391	0.947368421053	3	0.75	18	0.000457433290978	0.114707866935	0.114519811383	NBinomial	0.999923732045	226	0.0526315789474	47	0.667628855342	39332	0.999542566709	1	0.25	none
0.999546485261	0.0	1.0	4	1.0	14	0.000352769238522	0.0	-0.00018858685096	NBinomial	0.999899183385	226	0.0	48	nan	39672	0.999647230761	0	0.0	none
0.999898032018	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898032018	226	0.0	49	nan	39224	1.0	0	0.0	none
0.999898682877	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898682877	226	0.0	5	nan	39476	1.0	0	0.0	none
0.999671940848	0.133333333333	0.909090909091	3	0.75	10	0.000252378668955	0.150755672289	0.150616787175	NBinomial	0.999924273021	226	0.0909090909091	50	0.559693621898	39613	0.999747621331	1	0.25	none
0.999848024316	0.0	1.0	4	1.0	2	5.06636943966e-05	0.0	-7.16474687958e-05	NBinomial	0.999898677745	226	0.0	51	nan	39474	0.999949336306	0	0.0	none
0.99982316534	0.0	1.0	4	1.0	3	7.57939415376e-05	0.0	-8.75181995481e-05	NBinomial	0.999898943964	226	0.0	52	nan	39578	0.999924206058	0	0.0	none
0.999899112187	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899112187	226	0.0	53	nan	39644	1.0	0	0.0	none
0.999898951623	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999898951623	226	0.0	54	nan	39581	1.0	0	0.0	none
0.999897813203	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999897813203	226	0.0	55	nan	39140	1.0	0	0.0	none
0.999899378663	0.0	0.0	4	1.0	0	0.0	0.0	0.0	NBinomial	0.999899378663	226	0.0	56	nan	39749	1.0	0	0.0	none
0.999522301001	0.0952380952381	0.941176470588	3	0.75	16	0.000402313301484	0.121267812518	0.121092454844	NBinomial	0.99992454159	226	0.0588235294118	57	0.531943176061	39754	0.999597686699	1	0.25	none
